delta_generated_power4,delta_lambda4,delta_voltage4,dif_generated_power4,dif_lambda4,dif_myu_41,dif_myu_43,dif_myu_lower_p4,dif_myu_upper_p4,dif_voltage4,generated_power4,iteration4,lambda4,modified_dif_voltage4,myu41,myu43,myu_lower_p4,myu_upper_p4,original_generated_power4,original_lambda4,P_41,P_43,line41,line43,voltage4,time step,current time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,1535319253.5671341
0.0,0.0,0.0,9.0,0,-200000,-10000,0,-50000,0,0,1,0.0,0,0.0,0.0,4.5,0,0,0.0,0,0,0,0,350.0,0.0025568008422851562,1535319254.08358
0.0,0.0,0.0,4.5,0.0,-200000.0,-10000.0,0,-50000,0.0,0,2,0.0,0.0,0.0,0.0,6.75,0,0,0.0,0.0,0.0,0,0,350.0,0.0011191368103027344,1535319254.0960956
0.0,624.9999999999972,-0.0006377549198251018,2.25,6249.999999999972,-193750.00000000003,-10000.0,0,-50000,0.0,0,3,0.06249999999999972,0.0,0.0,0.0,7.875,0,0,0.06249999999999972,6249.999999999972,0.0,0,0,349.7767857142857,0.011120319366455078,1535319254.118077
0.0,1.0920027955271632,-0.000977185425795105,1.0625000000000002,9570.3125,-189746.09375,-9316.40625,0,-50000,382.8124999999983,0,4,0.13085937499999983,382.8124999999983,0.0,0.0,8.40625,0,0,0.13085937499999983,10253.90625,-683.59375,0,0,349.4349888392857,0.012767791748046875,1535319254.141852
0.0,0.52635150452191,-0.001186096077375589,0.46289062500000017,11604.980468749885,-186956.78710937503,-8561.767578124915,0,-50000,659.6679687499993,0,5,0.19979003906249876,659.6679687499993,0.0,0.0,8.6376953125,0,0,0.19979003906249876,13043.21289062497,-1438.2324218750853,0,0,349.02052525111606,0.011976480484008789,1535319254.1649349
0.0,0.3024719034977208,-0.001291646054744431,0.16251464843750124,12622.711181640483,-185055.55725097668,-7678.268432617159,0,-50000,920.7238769531186,0,6,0.2602511596679665,920.7238769531186,0.0,0.0,8.71895263671875,0,0,0.2602511596679665,14944.442749023325,-2321.7315673828407,0,0,348.569714137486,0.015231132507324219,1535319254.2024179
0.0,0.19110585235338734,-0.0013348863157673825,0.02079620361328305,13028.430099487083,-183725.0471115113,-6753.47721099837,0,-50000,1127.415390014638,0,7,0.3100057899475061,1127.415390014638,0.0,0.0,8.729350738525392,0,0,0.3100057899475061,16274.952888488713,-3246.522789001631,0,0,348.1044130625043,0.014236688613891602,1535319254.22725
0.0,0.1262611707559393,-0.0013399971628687147,-0.03935652847289822,13060.853676795628,-182765.20065546044,-5826.054332256063,0,-50000,1280.359033393843,0,8,0.3491601100444736,1280.359033393843,0.0,0.0,8.709672474288944,0,0,0.3491601100444736,17234.799344539566,-4173.945667743937,0,0,347.63795400261876,0.012287378311157227,1535319254.2508347
0.0,0.08443530188603461,-0.0013216803209791582,-0.05883258433341715,12865.058494365028,-182048.35552379492,-4913.414018159955,0,-50000,1388.2498296141368,0,9,0.3786499928728284,1388.2498296141368,0.0,0.0,8.680256182122235,0,0,0.3786499928728284,17951.644476205074,-5086.585981840045,0,0,347.17848762782,0.014202117919921875,1535319254.2760515
0.0,0.05552158531494733,-0.0012890943840048084,-0.0589061749950639,12531.287091616432,-181492.36587669284,-4023.6529683092785,0,-50000,1459.9769922337596,0,10,0.39967879291515285,1459.9769922337596,0.0,0.0,8.650803094624704,0,0,0.39967879291515285,18507.634123307154,-5976.347031690721,0,0,346.73094166026226,0.014129400253295898,1535319254.3020155
0.0,0.03453680338362687,-0.0012480460518740368,-0.05048188753985716,12116.61661297495,-181044.0825723587,-3160.6991853336413,0,-50000,1503.0271838665328,0,11,0.41348587448300717,1503.0271838665328,0.0,0.0,8.625562150854776,0,0,0.41348587448300717,18955.91742764131,-6839.300814666359,0,0,346.298205352656,0.011968612670898438,1535319254.3250058
0.0,0.018758755878612764,-0.0012022603637597818,-0.03904802533778334,11657.540343755642,-180668.9947367354,-2326.5350804910267,0,-50000,1523.4386577660189,0,12,0.4212442309372765,1523.4386577660189,0.0,0.0,8.606038138185884,0,0,0.4212442309372765,19331.005263264615,-7673.464919508973,0,0,345.8818646260933,0.01492929458618164,1535319254.3505387
0.0,0.006577918895702267,-0.0011541427947978846,-0.0272823691231604,11177.520965064787,-180344.64045977851,-1522.1614248432907,0,-50000,1526.050980613186,0,13,0.4240157991155539,1526.050980613186,0.0,0.0,8.592396953624304,0,0,0.4240157991155539,19655.359540221496,-8477.83857515671,0,0,345.4826674487696,0.014503955841064453,1535319254.3883588
0.0,-0.0030184905498305803,-0.0011052494427690233,-0.016412752739857817,10691.649813853473,-180056.37293530873,-748.0227491622027,0,-50000,1514.7536273827836,0,14,0.4227356095838898,1514.7536273827836,0.0,0.0,8.584190577254375,0,0,0.4227356095838898,19943.62706469127,-9251.977250837797,0,0,345.1008228125605,0.012004613876342773,1535319254.4109051
0.0,0.006595830722232598,-0.0010561484082163737,-0.00692618683826518,10205.378128469847,-179794.62187153025,-8.549250196665525e-11,0,-50000,1389.7076085277151,0,15,0.42552456168803715,1389.7076085277151,0.0,0.0,8.580727483835243,0,0,0.42552456168803715,20205.37812846976,-9999.999999999915,0,0,344.73634502225804,0.01395869255065918,1535319254.435739
0.0,0.047263414421328094,-0.0010823257207124941,-0.006252045523280569,10447.279396808399,-179552.7206031917,-8.549250196665525e-11,0,-50000,1180.9885348957664,0,16,0.445641031734995,1180.9885348957664,0.0,0.0,8.577601461073604,0,0,0.445641031734995,20447.279396808313,-9999.999999999915,0,0,344.36322790094346,0.01204228401184082,1535319254.4591262
0.0,0.06603881182668812,-0.0010999623118993142,-0.023242492808598747,10606.027104155573,-179393.97289584452,-8.549250196665525e-11,0,-50000,1072.7368809272443,0,17,0.4750772398531761,1072.7368809272443,0.0,0.0,8.565980214669304,0,0,0.4750772398531761,20606.027104155488,-9999.999999999915,0,0,343.9844412186522,0.011824846267700195,1535319254.4829853
0.0,0.07389066072518027,-0.0011119898886359984,-0.041057454522480386,10710.205287102157,-179289.7947128979,-8.549250196665525e-11,0,-50000,1007.8724971938396,0,18,0.5101884000674948,1007.8724971938396,0.0,0.0,8.545451487408064,0,0,0.5101884000674948,20710.20528710207,-9999.999999999915,0,0,343.60193388696996,0.012935161590576172,1535319254.507228
0.0,0.07623146804493712,-0.0011203339034123834,-0.055639887475558814,10778.572219660846,-179221.42778033923,-8.549250196665525e-11,0,-50000,964.3996366642563,0,19,0.5490884339309421,964.3996366642563,0.0,0.0,8.517631543670285,0,0,0.5490884339309421,20778.57221966076,-9999.999999999915,0,0,343.21698487912494,0.012545585632324219,1535319254.5309873
