I_43,delta_generated_power4,delta_lambda4,delta_voltage4,dif_generated_power4,dif_lambda4,dif_myu_43,dif_myu_lower_p4,dif_myu_lower_v4,dif_myu_upper_p4,dif_myu_upper_v4,dif_voltage4,generated_power4,iteration4,lambda4,modified_dif_voltage4,myu43,myu_lower_p4,myu_lower_v4,myu_upper_p4,myu_upper_v4,original_generated_power4,original_lambda4,original_voltage4,line43,voltage4,time step,current time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,1535270361.5576725
0.0,0,0.0,0.0,20.0,0.0,-1000.0,0,-25,-15000,-25,0.0,0,1,0.0,0.0,0.0,10.0,0,0,0,0,0.0,350.0,0,350.0,0.00045228004455566406,1535270362.0601757
3.5714285714285916,0,0.001250000000000007,-0.189284957145901,10.0,1250.000000000007,-996.4285714285714,0,-25.0,-15000,-25.0,0.0,0,2,0.001250000000000007,0.0,0.0,15.0,0,0,0,0,0.001250000000000007,349.8107150428541,0,349.8107150428541,0.002905607223510742,1535270362.0762806
5.4067382017061005,0,0.0012642870204179265,-0.29282645782620875,4.99875,1891.3349563883262,-994.593261798294,0,-24.8107150428541,-15000,-25.1892849571459,2.0693298513235723,0,3,0.0025142870204179334,0.0058962500000000325,0.0,17.499375,0,0,0,0,0.0025142870204179334,349.5178885850279,0,349.5178885850279,0.011551618576049805,1535270362.0989895
6.38831318024112,0,0.00128464937540714,-0.3480610478255244,2.4981107129795816,2232.829734377781,-993.6116868197589,0,-24.51788858502789,-15000,-25.48211141497211,3.1264841763132125,0,4,0.0037989363958250734,0.008887661785517108,0.0,18.74843035648979,0,0,0,0,0.0037989363958250734,349.16982753720237,0,349.16982753720237,0.015062808990478516,1535270362.1252391
6.788091294495061,0,0.001094635289412841,-0.37252301331051285,1.2477707071143835,2370.196666605625,-993.2119087055049,0,-24.169827537202366,-15000,-25.830172462797634,4.201786109789669,0,5,0.004893571685237914,0.011935127856487919,0.0,19.372315710046983,0,0,0,0,0.004893571685237914,348.79730452389185,0,348.79730452389185,0.01630091667175293,1535270362.1562846
6.845743060406112,0,0.0008590343236196726,-0.37811035494297585,0.6227907182677787,2387.77672693279,-993.1542569395939,0,-23.797304523891853,-15000,-26.202695476108147,5.030409079923676,0,6,0.005752606008857587,0.014289522920098514,0.0,19.683711069180873,0,0,0,0,0.005752606008857587,348.4191941689489,0,348.4191941689489,0.014350652694702148,1535270362.1817398
6.707685481139733,0,0.0006337326227537849,-0.3725394459500535,0.3105363248102692,2337.086370077464,-993.2923145188603,0,-23.419194168948877,-15000,-26.580805831051123,5.598901075016375,0,7,0.006386338631611372,0.015912889787814848,0.0,19.83897923158601,0,0,0,0,0.006386338631611372,348.0466547229988,0,348.0466547229988,0.022713661193847656,1535270362.2313738
6.4616695455134705,0,0.0004362101765192092,-0.36059463897095156,0.15463442978237946,2248.9624692414436,-993.5383304544865,0,-23.046654722998824,-15000,-26.953345277001176,5.952121651065143,0,8,0.006822548808130581,0.01693101200896836,0.0,19.916296446477197,0,0,0,0,0.006822548808130581,347.6860600840279,0,347.6860600840279,0.014600276947021484,1535270362.25911
6.1598209521105,0,0.0002700386064275074,-0.34518565729734974,0.07688100471467199,2141.683877662345,-993.8401790478895,0,-22.686060084027872,-15000,-27.313939915972128,6.139128049154932,0,9,0.007092587414558088,0.017481013589972623,0.0,19.954736948834533,0,0,0,0,0.007092587414558088,347.3408744267305,0,347.3408744267305,0.01413869857788086,1535270362.2877607
