I_32,I_34,delta_generated_power3,delta_lambda3,delta_voltage3,dif_generated_power3,dif_lambda3,dif_myu_32,dif_myu_34,dif_myu_lower_p3,dif_myu_lower_v3,dif_myu_upper_p3,dif_myu_upper_v3,dif_voltage3,generated_power3,iteration3,lambda3,modified_dif_voltage3,myu32,myu34,myu_lower_p3,myu_lower_v3,myu_upper_p3,myu_upper_v3,original_generated_power3,original_lambda3,original_voltage3,line32,line34,voltage3,time step,current time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,350,0,1535270361.556803
0.0,0.0,-10000,0.0,-0.7571398285835471,0.0,0.0,-20.0,-1000.0,-10000,-25,10000,-25,0.0,-10000,1,0.0,0.0,0.0,0.0,0,0,0.0,0,-10000,0.0,349.24286017141645,0,0,349.24286017141645,0.0007266998291015625,1535270362.0620644
-3.2366071428571357,-3.5714285714285916,0,0.0,-0.5783690424283918,0.0,7622.3421349937,-16.763392857142865,-996.4285714285714,0,-24.242860171416453,0,-25.757139828583547,0.0,-10000,2,0.0,0.0,0.0,0.0,0,0,0.0,0,-10000,0.0,348.66449112898806,0,0,348.66449112898806,0.01386260986328125,1535270362.088428
-5.514914045292301,-4.025475800139874,0,0.000630110258595354,-0.5009195209033805,0.0,6673.604829370226,-14.4850859547077,-995.9745241998601,0,-23.66449112898806,0,-26.33550887101194,-4.145244367105564,-10000,3,0.000630110258595354,-0.011859891875311392,0.0,0.0,0,0,0.0,0,-10000,0.000630110258595354,348.1635716080847,0,0,348.1635716080847,0.013006210327148438,1535270362.11374
-7.401987988831066,-4.746509217648121,0,0.0006385891526022184,-0.4328136690368751,-0.000630110258595354,5770.335822921366,-12.598012011168933,-995.2534907823518,0,-23.16357160808468,0,-26.83642839191532,-4.194988103662059,-10000,4,0.0012686994111975724,-0.0119751227995183,0.0,0.0,0,0,0.000315055129297677,0,-10000,0.0012686994111975724,347.7307579390478,0,0,347.7307579390478,0.014688730239868164,1535270362.1403306
-8.983518933237312,-5.030900240709372,0,0.0005955055324464232,-0.3847451387951537,-0.0009536442818998954,5126.755398567995,-11.016481066762688,-994.9690997592907,0,-22.730757939047805,0,-27.269242060952195,-3.907102235034935,-10000,5,0.0018642049436439956,-0.011114067394029344,0.0,0.0,0,0,0.0007918772702476247,0,-10000,0.0018642049436439956,347.34601280025265,0,0,347.34601280025265,0.017016887664794922,1535270362.1703696
-10.369331894512886,-5.062196516140095,0,0.0005148819242734076,-0.3488422652108625,-0.0010723276733963709,4639.920135145868,-9.630668105487114,-994.9378034838599,0,-22.34601280025265,0,-27.65398719974735,-3.37439431750988,-10000,6,0.002379086867917403,-0.009548133105443782,0.0,0.0,0,0,0.0013280411069458101,0,-10000,0.002379086867917403,346.9971705350418,0,0,346.9971705350418,0.019939184188842773,1535270362.2041116
-11.620545266996325,-4.950416914593331,0,0.00041789157523342956,-0.3203842762179647,-0.001051045760971593,4249.923009945206,-8.379454733003675,-995.0495830854067,0,-21.99717053504179,0,-28.00282946495821,-2.735995740098271,-10000,7,0.0027969784431508327,-0.0076800538133780585,0.0,0.0,0,0,0.0018535639874316067,0,-10000,0.0027969784431508327,346.6767862588238,0,0,346.6767862588238,0.02794170379638672,1535270362.2440128
-12.771348490668666,-4.7607446334874925,0,0.00031961030774578124,-0.29660299313610494,-0.0009434144557192261,3922.0302993271207,-7.228651509331334,-995.2392553665125,0,-21.676786258823824,0,-28.323213741176176,-2.0906022179320476,-10000,8,0.003116588750896614,-0.005795268095266995,0.0,0.0,0,0,0.0023252712152912196,0,-10000,0.003116588750896614,346.3801832656877,0,0,346.3801832656877,0.016147613525390625,1535270362.2779956
-13.84127748971946,-4.531580206638901,0,0.00022853180687397098,-0.27588815465423977,-0.0007913175356053944,3636.00618402099,-6.1587225102805405,-995.4684197933611,0,-21.38018326568772,0,-28.61981673431228,-1.4935699204264408,-10000,9,0.003345120557770585,-0.004053836558511846,0.0,0.0,0,0,0.0027209299830939166,0,-10000,0.003345120557770585,346.1042951110335,0,0,346.1042951110335,0.013497114181518555,1535270362.3042405
-14.841941311393011,-4.2854480587283525,0,0.00014855341500734625,-0.25730277096442933,-0.0006241905746766684,3379.928384739871,-5.158058688606989,-995.7145519412717,0,-21.10429511103348,0,-28.89570488896652,-0.9700977480632884,-10000,10,0.003493673972777931,-0.002528562714446056,0.0,0.0,0,0,0.0030330252704322508,0,-10000,0.003493673972777931,345.84699234006905,0,0,345.84699234006905,0.016738414764404297,1535270362.3324022
-15.78066368071042,-4.035475670566654,0,8.081881829873159e-05,-0.24029795167393786,-0.00046064870234568045,3146.647805569137,-4.21933631928958,-995.9645243294334,0,-20.84699234006905,0,-29.15300765993095,-0.527378434658033,-10000,11,0.003574492791076663,-0.0012401122565478123,0.0,0.0,0,0,0.0032633496216050908,0,-10000,0.003574492791076663,345.6066943883951,0,0,345.6066943883951,0.016282320022583008,1535270362.3603919
-16.66244704897362,-3.7892211550095927,0,2.498004417535952e-05,-0.2245476478245223,-0.00031114316947157203,2931.7665572931173,-3.3375529510263817,-996.2107788449904,0,-20.606694388395113,0,-29.393305611604887,-0.1628925476642267,-10000,12,0.0035994728352520223,-0.00018099684940389021,0.0,0.0,0,0,0.003418921206340877,0,-10000,0.0035994728352520223,345.3821467405706,0,0,345.3821467405706,0.012924909591674805,1535270362.3897324
-17.49103190862605,-3.5509341936059156,0,-2.0031046965932227e-05,-0.20985343326350403,-0.00018055162891114553,2732.480575968808,-2.5089680913739514,-996.4490658063941,0,-20.38214674057059,0,-29.61785325942941,0.13053572973620398,-10000,13,0.00357944178828609,0.0006697928162629277,0.0,0.0,0,0,0.0035091970207964496,0,-10000,0.00357944178828609,345.1722933073071,0,0,345.1722933073071,0.011252164840698242,1535270362.4127116
-18.269468240562592,-3.322894919820447,0,-5.556090038505695e-05,-0.1960897388340186,-7.024476748964054e-05,2546.914490006374,-1.7305317594374081,-996.6771050801796,0,-20.172293307307086,0,-29.827706692692914,0.36185207766910604,-10000,14,0.003523880887901033,0.001338421591759252,0.0,0.0,0,0,0.00354431940454127,0,-10000,0.003523880887901033,344.97620356847307,0,0,344.97620356847307,0.013504505157470703,1535270362.436984
