delta_generated_power3,delta_lambda3,delta_voltage3,dif_generated_power3,dif_lambda3,dif_myu_32,dif_myu_34,dif_myu_lower_p3,dif_myu_upper_p3,dif_voltage3,generated_power3,iteration3,lambda3,modified_dif_voltage3,myu32,myu34,myu_lower_p3,myu_upper_p3,original_generated_power3,original_lambda3,P_32,P_34,line32,line34,voltage3,time step,current time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,1535269915.842698
-40.0,0.0,0.0,0.0,0,-25000,-1000000,-40000,40000,0,-40000,1,0.0,0,0,0,0.0,0.0,-40000,0.0,0,0,0,0,350.0,0.0014545917510986328,1535269916.347412
0.0,0.0,-0.004081631486880846,0.0,40000.0,-25000.0,-1000000.0,0,0,0.0,-40000,2,0.0,0.0,0.0,0.0,0.0,0.0,-40000,0.0,0.0,0.0,0,0,348.57142857142856,0.011254310607910156,1535269916.3693304
0.0,125.00000000000142,-0.003137806476858798,0.0,30624.99999999994,-20625.0,-995000.0,0,0,-175.000000000002,-40000,3,0.012500000000000143,-175.000000000002,0.0,0.0,0.0,0.0,-40000,0.012500000000000143,-4375.0,-5000.000000000056,0,0,347.47767857142856,0.013294696807861328,1535269916.3933718
0.0,3.8752480158729847,-0.0027833309263620596,-0.012500000000000143,27080.078125000196,-17763.67187500006,-994316.4062500001,0,0,-683.5937500000022,-40000,4,0.0613281250000003,-683.5937500000022,0.0,0.0,0,0.0062500000000000715,-40000,0.0613281250000003,-7236.328124999944,-5683.593749999858,0,0,346.5105329241071,0.013010025024414062,1535269916.417112
0.0,0.981977635193563,-0.0024499654484792716,-0.05507812500000023,23770.294189453238,-15571.746826171875,-993198.5473632814,0,0,-844.4946289062484,-40000,5,0.12164916992187519,-844.4946289062484,0.0,0.0,0,0.03378906250000019,-40000,0.12164916992187519,-9428.253173828125,-6801.452636718636,0,0,345.66159384591236,0.013335704803466797,1535269916.4419758
0.0,0.5641615399292415,-0.0022325771733073484,-0.087860107421875,21608.059406280576,-13937.61396408081,-992670.4454421997,0,0,-961.606788635248,-40000,6,0.19033536911010718,-961.606788635248,0.0,0.0,0,0.07771911621093769,-40000,0.19033536911010718,-11062.38603591919,-7329.554557800237,0,0,344.8898774385452,0.013574838638305664,1535269916.4666777
0.0,0.3911038894579704,-0.0020864997261868024,-0.11261625289916949,20149.15961772226,-12672.081105411224,-992477.078512311,0,0,-1042.72018969058,-40000,7,0.26481538265943433,-1042.72018969058,0.0,0.0,0,0.13402724266052243,-40000,0.26481538265943433,-12327.918894588776,-7522.921487688962,0,0,344.17026459505513,0.01320195198059082,1535269916.491431
0.0,0.2967313559286751,-0.001985083532920488,-0.1307881399989119,19129.793851752907,-11660.968681681083,-992468.8251700718,0,0,-1100.5218098405692,-40000,8,0.3434240833623321,-1100.5218098405692,0.0,0.0,0,0.19942131265997837,-40000,0.3434240833623321,-13339.031318318917,-7531.174829928176,0,0,343.48705767177825,0.012932777404785156,1535269916.5160017
0.0,0.23788826894305404,-0.001912286087421911,-0.14400277070235373,18391.679959068,-10833.479255116003,-992558.200703952,0,0,-1144.0848934384044,-40000,9,0.4251444328936467,-1144.0848934384044,0.0,0.0,0,0.27142269801115526,-40000,0.4251444328936467,-14166.520744883997,-7441.799296048003,0,0,342.8302119589544,0.012472391128540039,1535269916.5400164
