I_32,delta_generated_power3,delta_lambda3,delta_voltage3,dif_generated_power3,dif_lambda3,dif_myu_32,dif_myu_lower_p3,dif_myu_lower_v3,dif_myu_upper_p3,dif_myu_upper_v3,dif_voltage3,generated_power3,iteration3,lambda3,modified_dif_voltage3,myu32,myu_lower_p3,myu_lower_v3,myu_upper_p3,myu_upper_v3,original_generated_power3,original_lambda3,original_voltage3,line32,voltage3,time step,current time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,1535395856.8500226
0,0,0.0,0.0,9.0,0,-1000,0,-25,-60000,-25,0,0,1,0.0,0,0.0,4.5,0,0,0,0,0.0,350.0,0,350.0,0.0005414485931396484,1535395857.3521638
17.857142857142776,0,0.006249999999999972,-0.4464285714285552,4.5,6249.999999999972,-982.1428571428572,0,-25.0,-60000,-25.0,0.0,0,2,0.006249999999999972,0.0,0.0,6.75,0,0,0,0,0.006249999999999972,349.55357142857144,0,349.55357142857144,0.006639003753662109,1535395857.3701196
26.877289377289344,0,0.0062460242640994925,-0.7034225167127488,2.24375,9395.052492150695,-973.1227106227107,0,-24.553571428571445,-60000,-25.446428571428555,22.015081272893678,0,3,0.012496024264099464,0.062499999999999716,0.0,7.871875,0,0,0,0,0.012496024264099464,348.8501489118587,0,348.8501489118587,0.00015163421630859375,1535395857.3826127
30.827314131219623,0,0.006011580998899523,-0.818108174543795,1.1156289757359004,10754.113125228612,-969.1726858687804,0,-23.850148911858696,-60000,-26.149851088141304,33.088660769783516,0,4,0.018507605262998987,0.09346809850624549,0.0,8.42968948786795,0,0,0,0,0.018507605262998987,348.0320407373149,0,348.0320407373149,0.002199888229370117,1535395857.3953738
32.54082340081595,0,0.005894208772804374,-0.8678309890469222,0.5518029068690508,11325.249175458548,-967.459176599184,0,-23.0320407373149,-60000,-26.9679592626851,37.8035214932508,0,5,0.02440181403580336,0.10615242411237033,0.0,8.705590941302475,0,0,0,0,0.02440181403580336,347.164209748268,0,347.164209748268,0.0001513957977294922,1535395857.4086187
33.3116960716319,0,0.005845006350386078,-0.8899886247077688,0.2700072446617216,11564.62864208257,-966.6883039283681,0,-22.16420974826798,-60000,-27.83579025173202,39.712963059107786,0,6,0.03024682038618944,0.11077245926675033,0.0,8.840594563633335,0,0,0,0,0.03024682038618944,346.2742211235602,0,346.2742211235602,0.00020241737365722656,1535395857.419254
33.689175256050135,0,0.005825468955815625,-0.9006316210638943,0.1291586159804756,11665.692922083877,-966.3108247439499,0,-21.27422112356021,-60000,-28.72577887643979,40.446380102133745,0,7,0.036072289342005064,0.11200876403273444,0.0,8.905173871623573,0,0,0,0,0.036072289342005064,345.3735895024963,0,345.3735895024963,0.003939151763916016,1535395857.4393492
33.90291365078383,0,0.005818083321270755,-0.9064837178785297,0.05875383903442206,11709.170982164393,-966.0970863492162,0,-20.373589502496316,-60000,-29.626410497503684,40.69252183033398,0,8,0.04189037266327582,0.11183765586548997,0.0,8.934550791140785,0,0,0,0,0.04189037266327582,344.4671057846178,0,344.4671057846178,0.00021266937255859375,1535395857.4510798
34.04868898584937,0,0.005815589649696057,-0.9103478616564189,0.023558836195939528,11728.653350716124,-965.9513110141506,0,-19.467105784617786,-60000,-30.532894215382214,40.73711878820923,0,9,0.047705962312971875,0.11107795044527924,0.0,8.946330209238754,0,0,0,0,0.047705962312971875,343.55675792296137,0,343.55675792296137,0.00018930435180664062,1535395857.4618528
