delta_generated_power1,delta_lambda1,delta_voltage1,dif_generated_power1,dif_lambda1,dif_myu_12,dif_myu_lower_p1,dif_myu_upper_p1,dif_voltage1,generated_power1,iteration1,lambda1,modified_dif_voltage1,myu12,myu_lower_p1,myu_upper_p1,original_generated_power1,original_lambda1,P_12,line12,voltage1,time step,current time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,1535270048.2161276
0.0,0.0,0.0,4.0,0,-2000000,0,-30000,0,0,1,0.0,0,0.0,2.0,0,0,0.0,0,0,350.0,0.0005297660827636719,1535270048.7178736
0.0,0.0,0.0,2.0,0.0,-2000000.0,0,-30000,0.0,0,2,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0,350.0,0.012346029281616211,1535270048.7423127
0.0,312.5000000000085,-0.0001275509839651178,1.0,625.0000000000568,-1999375.0,0,-30000,-175.000000000002,0,3,0.031250000000000853,-175.000000000002,0.0,3.5,0,0,0.031250000000000853,625.0000000000568,0,349.9553571428571,0.011573553085327148,1535270048.765432
0.0,1.766223086124358,-0.00029300603950331317,0.46874999999999917,1435.546875,-1998564.453125,0,-30000,-287.1093750000009,0,4,0.08662109375000099,-287.1093750000009,0.0,3.7343749999999996,0,0,0.08662109375000099,1435.546875,0,349.8528180803571,0.011942863464355469,1535270048.7919
0.0,0.852436842923154,-0.0004634079792120653,0.17900390624999946,2269.744873046875,-1997730.2551269531,0,-30000,-358.5876464843747,0,5,0.1605453491210947,-358.5876464843747,0.0,3.823876953124999,0,0,0.1605453491210947,2269.744873046875,0,349.69069344656805,0.013502359390258789,1535270048.816701
0.0,0.5362813158075044,-0.0006208469685090376,0.015577697753906106,3039.4625663757042,-1996960.5374336243,0,-30000,-390.29531478881654,0,6,0.24669644832611126,-390.29531478881654,0.0,3.831665802001952,0,0,0.24669644832611126,3039.4625663757042,0,349.4735889775412,0.014930963516235352,1535270048.8454185
0.0,0.3803337742807705,-0.0007593196792513996,-0.07836225032806332,3715.07149189722,-1996284.928508103,0,-30000,-397.00016826390754,0,7,0.3405614729970703,-397.00016826390754,0.0,3.7924846768379203,0,0,0.3405614729970703,3715.07149189722,0,349.20822672812,0.013457536697387695,1535270048.8722985
0.0,0.28961977755079105,-0.0008782796929023665,-0.13304614983499063,4293.836147408115,-1995706.163852592,0,-30000,-390.0675698881862,0,8,0.4392237730266066,-390.0675698881862,0.0,3.725961601920425,0,0,0.4392237730266066,4293.836147408115,0,348.9015241461623,0.011752128601074219,1535270048.8987634
0.0,0.23129170477855276,-0.0009794230121799394,-0.1651853749470315,4784.111915460102,-1995215.88808454,0,-30000,-376.39577680928164,0,9,0.5408357174396764,-376.39577680928164,0.0,3.643368914446909,0,0,0.5408357174396764,4784.111915460102,0,348.55980186648657,0.013238668441772461,1535270048.928075
0.0,0.1911236067620551,-0.0010651496771139908,-0.18420463188658542,5197.758536991614,-1994802.2414630083,0,-30000,-359.85599981502287,0,10,0.6442213027831672,-359.85599981502287,0.0,3.5512665985036165,0,0,0.6442213027831672,5197.758536991614,0,348.1885333995586,0.012757062911987305,1535270048.9523869
0.0,0.16203511646979993,-0.0011378752741208376,-0.19548790128678373,5546.733313453757,-1994453.2666865462,0,-30000,-342.54740944134346,0,11,0.748623980123611,-342.54740944134346,0.0,3.4535226478602246,0,0,0.748623980123611,5546.733313453757,0,347.7923381628833,0.015112638473510742,1535270048.9786882
0.0,0.1401439506972246,-0.0011997604789272475,-0.20214662798383554,5841.746710486263,-1994158.2532895138,0,-30000,-325.58168615987324,0,12,0.8535531166798841,-325.58168615987324,0.0,3.352449333868307,0,0,0.8535531166798841,5841.746710486263,0,347.37507054070574,0.013396978378295898,1535270049.0040514
0.0,0.12316146333283796,-0.001252636790471228,-0.20600245054819089,6091.888862017072,-1993908.111137983,0,-30000,-309.5279488613314,0,13,0.9586902837088165,-309.5279488613314,0.0,3.2494481085942115,0,0,0.9586902837088165,6091.888862017072,0,346.93993562199023,0.01269388198852539,1535270049.0274158
0.0,0.10965961547712016,-0.0012980171937797523,-0.208138392303028,6304.677840270244,-1993695.3221597297,0,-30000,-294.65656802403646,0,14,1.0638308575435242,-294.65656802403646,0.0,3.1453789124426974,0,0,1.0638308575435242,6304.677840270244,0,346.4896014905423,0.014943122863769531,1535270049.053298
0.0,0.09870542236959841,-0.00133713788706325,-0.20920976998622165,6486.263102763559,-1993513.7368972364,0,-30000,-281.07179546772795,0,15,1.1688466022094068,-281.07179546772795,0.0,3.0407740274495865,0,0,1.1688466022094068,6486.263102763559,0,346.0262969832021,0.01419830322265625,1535270049.0784116
0.0,0.08966569437504637,-0.0013710064273630882,-0.2096206296589933,6641.661800217662,-1993358.3381997824,0,-30000,-268.7845354059673,0,16,1.2736610109838644,-268.7845354059673,0.0,2.9359637126200897,0,0,1.2736610109838644,6641.661800217662,0,345.5518925689008,0.016591310501098633,1535270049.1060388
0.0,0.08209675296093681,-0.0014004461158437888,-0.20962472360395412,6774.977241412387,-1993225.0227585877,0,-30000,-257.75309445124094,0,17,1.3782326540338798,-257.75309445124094,0.0,2.8311513508181125,0,0,1.3782326540338798,6774.977241412387,0,345.0679656230856,0.015841960906982422,1535270049.1334627
0.0,0.07567916771967706,-0.0014261333102098923,-0.20938400485199238,6889.5828774468555,-1993110.417122553,0,-30000,-247.9066752656836,0,18,1.4825437221320175,-247.9066752656836,0.0,2.7264593483921162,0,0,1.4825437221320175,6889.5828774468555,0,344.57585256041085,0.012468814849853516,1535270049.160681
0.0,0.07017756673575108,-0.0014486273895068917,-0.2090030705241337,6988.270277022338,-1993011.7297229776,0,-30000,-239.1593818952715,0,19,1.5865920508872795,-239.1593818952715,0.0,2.6219578131300496,0,0,1.5865920508872795,6988.270277022338,0,344.0766903977664,0.014979362487792969,1535270049.1865976
0.0,0.06541501711473222,-0.0014683942683118634,-0.2085498640173291,7073.365416309315,-1992926.6345836907,0,-30000,-231.41883451055492,0,20,1.6903855385518805,-231.41883451055492,0.0,2.517682881121385,0,0,1.6903855385518805,7073.365416309315,0,343.5714500108872,0.014048337936401367,1535270049.211555
0.0,0.0612561903637933,-0.0014858246654183322,-0.2080684196732654,7146.8191667905785,-1992853.1808332093,0,-30000,-224.5915860220739,0,21,1.793938242508654,-224.5915860220739,0.0,2.4136486712847525,0,0,1.793938242508654,7146.8191667905785,0,343.060962927545,0.014118194580078125,1535270049.2367785
0.0,0.057595999467705834,-0.0015012482751574914,-0.20758691379340655,7210.277605911415,-1992789.7223940885,0,-30000,-218.58654721020775,0,22,1.8972676681692264,-218.58654721020775,0.0,2.3098552143880493,0,0,1.8972676681692264,7210.277605911415,0,342.54594309855133,0.013537883758544922,1535270049.2614202
0.0,0.05435174425676726,-0.0015149448058112515,-0.20712288255727573,7265.136882406665,-1992734.8631175933,0,-30000,-213.31711406128306,0,23,2.000392910430619,-213.31711406128306,0.0,2.2062937731094117,0,0,2.000392910430619,7265.136882406665,0,342.027004749808,0.013722658157348633,1535270049.2861292
