delta_generated_power2,delta_lambda2,delta_voltage2,dif_generated_power2,dif_lambda2,dif_myu_21,dif_myu_23,dif_myu_26,dif_myu_lower_p2,dif_myu_upper_p2,dif_voltage2,generated_power2,iteration2,lambda2,modified_dif_voltage2,myu21,myu23,myu26,myu_lower_p2,myu_upper_p2,original_generated_power2,original_lambda2,P_21,P_23,P_26,line21,line23,line26,voltage2,time step,current time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,1526286594.1783283
0,0.0,0.0,0.0,0,-1000,-100,-200,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,350.0,0.005984067916870117,1526286604.1967437
0,0.0,0.0,0.0,0.0,-1000.0,-100.0,-200.0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,350.0,0.009814023971557617,1526286604.2269387
0,0.08333333333331439,-0.003968253968253066,0.0,83.33333333331439,-1000.0,-49.99999999993179,-166.66666666675383,0,0,0.0,0,3,0.08333333333331439,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08333333333331439,0.0,50.00000000006821,33.33333333324617,0,0,0,349.99603174603175,0.006392478942871094,1526286604.2475483
0,0.06805555555542733,-0.004960317460302122,-0.08333333333331439,104.1666666665435,-994.4444444443263,-38.88888888878341,-151.38888888899942,0,0,758.3333333334394,0,4,0.15138888888874172,758.3333333334394,0.0,0.0,0.0,0,0.04166666666665719,0,0.15138888888874172,-5.5555555556736635,61.11111111121659,48.61111111100058,0,0,0,349.99107142857144,0.000621795654296875,1526286604.259028
0,0.06915509259256716,-0.005558311287472861,-0.10972222222208453,116.72453703693009,-992.0138888888062,-32.46527777776578,-142.82407407411029,0,0,998.9583333316206,0,5,0.22054398148130888,998.9583333316206,0.0,0.0,0.0,0,0.09652777777769946,0,0.22054398148130888,-7.98611111119385,67.53472222223422,57.175925925889715,0,0,0,349.985513117284,0.0037288665771484375,1526286604.2735934
0,0.07123842592598262,-0.005995094797185629,-0.12401620370360943,125.89699074069927,-990.846836419621,-27.353395061658148,-137.5964506172636,0,0,1147.8298611090495,0,6,0.2917824074072915,1147.8298611090495,0.0,0.0,0.0,0,0.15853587962950416,0,0.2917824074072915,-9.153163580378987,72.64660493834185,62.4035493827364,0,0,0,349.9795180224868,0.0027604103088378906,1526286604.287621
0,0.07158966692370844,-0.006312884271494568,-0.13324652777778734,132.57056970138592,-990.0414737652454,-23.160204475266255,-134.31069958859325,0,0,1280.598958331227,0,7,0.36337207433099994,1280.598958331227,0.0,0.0,0.0,0,0.22515914351839783,0,0.36337207433099994,-9.958526234754572,76.83979552473374,65.68930041140675,0,0,0,349.9732051382153,0.0037131309509277344,1526286604.3031137
0,0.07083266353761764,-0.006541169869421992,-0.1382129308126021,137.36456725825974,-989.3479670353429,-19.757373113725407,-132.22602666335774,0,0,1397.1699781334842,0,8,0.4342047378686176,1397.1699781334842,0.0,0.0,0.0,0,0.2942656089246989,0,0.4342047378686176,-10.65203296465711,80.24262688627459,67.77397333664226,0,0,0,349.96666396834587,0.002337932586669922,1526286604.3162806
0,0.06963559862801783,-0.0067045368235767455,-0.1399391289439187,140.79527329471375,-988.7233823089048,-17.028590909978902,-130.89951810421212,0,0,1494.3531680006154,0,9,0.5038403364966354,1494.3531680006154,0.0,0.0,0.0,0,0.36423517339665823,0,0.5038403364966354,-11.276617691095225,82.9714090900211,69.10048189578788,0,0,0,349.9599594315223,0.0056858062744140625,1526286604.3328028
