delta_generated_power2,delta_lambda2,delta_voltage2,dif_generated_power2,dif_lambda2,dif_myu_21,dif_myu_23,dif_myu_26,dif_myu_lower_p2,dif_myu_upper_p2,dif_voltage2,generated_power2,iteration2,lambda2,modified_dif_voltage2,myu21,myu23,myu26,myu_lower_p2,myu_upper_p2,original_generated_power2,original_lambda2,P_21,P_23,P_26,line21,line23,line26,voltage2,time step,current time
0,0.2855542487201763,-0.0029506093650866205,-0.5982175049009948,61.962796667216935,-999.0783524217193,-6.371379766301288,-1957.5874711447625,0,0,7015.54807699185,0,12,2.9705703646964405,7015.54807699185,0.0,0.0,0.0,0,2.385907363525767,0,2.9705703646964405,0.9216475782807265,18.62862023369871,42.4125288552375,0,0,0,349.97678347449306,0.0042231082916259766,1527595807.683469
0,0.2803874405813769,-0.0029792942294761815,-0.5846630011706737,62.56517881919876,-999.2631767748037,-5.7455033501923936,-1957.4261410558051,0,0,7250.551299822826,0,13,3.2509578052778174,7250.551299822826,0.0,0.0,0.0,0,2.678238864111104,0,3.2509578052778174,0.7368232251963036,19.254496649807606,42.57385894419485,0,0,0,349.9738041802636,0.006278514862060547,1527595807.700961
0,0.2762504603667386,-0.003000228558789786,-0.5727189411667135,63.00479973438655,-999.4156534545198,-5.256196490927323,-1957.3233503201664,0,0,7429.748276519662,0,14,3.527208265644556,7429.748276519662,0.0,0.0,0.0,0,2.9645983346944607,0,3.527208265644556,0.5843465454802299,19.743803509072677,42.676649679833645,0,0,0,349.9708039517048,0.003575563430786133,1527595807.715938
0,0.27295640978445546,-0.00301560777558052,-0.5626099309500954,63.32776328699197,-999.5394642629662,-4.874914815212605,-1957.2578576348292,0,0,7566.745684794747,0,15,3.8001646754290115,7566.745684794747,0.0,0.0,0.0,0,3.245903300169508,0,3.8001646754290115,0.4605357370337515,20.125085184787395,42.74214236517082,0,0,0,349.9677883439292,0.003321409225463867,1527595807.7307389
0,0.27034072194408454,-0.0030269738906554267,-0.5542613752595034,63.56645170396291,-999.6388237546228,-4.578595302427857,-1957.2161292389865,0,0,7671.799697006427,0,16,4.070505397373096,7671.799697006427,0.0,0.0,0.0,0,3.52303398779926,0,4.070505397373096,0.36117624537723714,20.421404697572143,42.78387076101353,0,0,0,349.96476137003856,0.0043103694915771484,1527595807.746015
0,0.26826570251137216,-0.0030354193337984725,-0.547471409573836,63.74380600976792,-999.7178528042525,-4.348799024478467,-1957.189542161501,0,0,7752.619509312455,0,17,4.338771099884468,7752.619509312455,0.0,0.0,0.0,0,3.796769692586178,0,4.338771099884468,0.28214719574748415,20.651200975521533,42.810457838498905,0,0,0,349.96172595070476,0.0048675537109375,1527595807.7620196
0,0.2666194057696778,-0.003041724561683168,-0.5420014072982902,63.87621579494862,-999.7802796107464,-4.170902281310873,-1957.172602312994,0,0,7814.997795775977,0,18,4.605390505654146,7814.997795775977,0.0,0.0,0.0,0,4.067770396235323,0,4.605390505654146,0.21972038925355264,20.829097718689127,42.82739768700594,0,0,0,349.9586842261431,0.00037789344787597656,1527595807.7732468
0,0.26531231564073643,-0.003046451663976768,-0.5376201094188229,63.975484944108985,-999.8293263494133,-4.033379549179017,-1957.1618091572986,0,0,7863.293209807416,0,19,4.870702821294882,7863.293209807416,0.0,0.0,0.0,0,4.3365804509447345,0,4.870702821294882,0.17067365058665018,20.966620450820983,42.83819084270135,0,0,0,349.9556377744791,0.004345417022705078,1527595807.7886553
0,0.26427350961365903,-0.003050008553771022,-0.5341223703501479,64.05017962899251,-999.8676962878505,-3.927191741348679,-1957.1549323418083,0,0,7900.794020201582,0,20,5.134976330908541,7900.794020201582,0.0,0.0,0.0,0,4.603641636119809,0,5.134976330908541,0.1323037121494508,21.07280825865132,42.84506765819174,0,0,0,349.95258776592533,0.0029985904693603516,1527595807.8035343
0,0.26344705256978074,-0.0030526933576879856,-0.5313346947887325,64.1065605118456,-999.8976111676257,-3.845277513585188,-1957.1505508069436,0,0,7929.989603522183,0,21,5.398423383478322,7929.989603522183,0.0,0.0,0.0,0,4.869308983514175,0,5.398423383478322,0.10238883237434493,21.154722486414812,42.849449193056444,0,0,0,349.94953507256764,0.0036089420318603516,1527595807.8186343
0,0.26278889781513826,-0.003054725381446133,-0.529114399964147,64.14923300997089,-999.9208700373572,-3.782137823003495,-1957.1477591296684,0,0,7952.772077975984,0,22,5.66121228129346,7952.772077975984,0.0,0.0,0.0,0,5.133866183496249,0,5.66121228129346,0.07912996264280991,21.217862176996505,42.85224087033157,0,0,0,349.9464803471862,0.0003905296325683594,1527595807.8302789
0,0.25196621489109816,-0.0030562668969764673,-0.5273460977972118,64.18160483630686,-999.9389136361572,-3.7335011036475407,-1957.1459804238884,0,0,8186.846502911387,0,23,5.913178496184559,8186.846502911387,0.0,0.0,0.0,0,5.397539232394855,0,5.913178496184559,0.061086363842832725,21.26649889635246,42.85401957611157,0,0,0,349.9434240802892,0.00468134880065918,1527595807.8483195
0,0.165496549861345,-0.0028071682384620544,-0.515639263789704,58.95053300770314,-994.7914362107326,-3.69605607419885,-1957.1448471288306,0,0,8904.18438452942,0,24,6.078675046045904,8904.18438452942,0.0,0.0,0.0,0,5.655358864289706,0,6.078675046045904,-5.208563789267373,21.30394392580115,42.855152871169366,0,0,0,349.94061691205076,0.0003876686096191406,1527595807.859537
0,0.133691956911008,-0.002640282377853964,-0.42331618175619745,55.4459299355301,-990.3813488461424,-2.791293856256516,-1957.1441250543558,0,0,8836.114191330162,0,25,6.212367002956912,8836.114191330162,0.0,0.0,0.0,0,5.867016955167805,0,6.212367002956912,-9.618651153857627,22.208706143743484,42.855874945644246,0,0,0,349.9379766296729,0.008365392684936523,1527595807.8784776
0,0.1113786198998925,-0.0024951626670031146,-0.3453500477891067,52.3984160066675,-986.0670249591976,-1.5249439650460772,-1957.143664987484,0,0,8664.716343502427,0,26,6.323745622856804,8664.716343502427,0.0,0.0,0.0,0,6.039691979062358,0,6.323745622856804,-13.932975040802376,23.475056034953923,42.856335012515956,0,0,0,349.9354814670059,0.0019931793212890625,1527595807.8910666
0,0.09610273189812002,-0.0023703959556087284,-0.2840536437944463,49.778315067783296,-981.9314001510975,-0.009713225489349497,-1957.1433718578248,0,0,8435.288794373962,0,27,6.419848354754924,8435.288794373962,0.0,0.0,0.0,0,6.181718800959581,0,6.419848354754924,-18.068599848902522,24.99028677451065,42.85662814217517,0,0,0,349.9331110710503,0.006863594055175781,1527595807.9090664
0,0.08461230706075629,-0.0004734228388088013,-0.23812955379534273,47.46222882300799,-977.9484339786109,1.6569799358649107,-1957.1431850914678,0,0,8190.209604555792,0,28,6.50446066181568,7374.500882767061,0.0,0.08284899679324553,0.0,0,6.300783577857253,0,6.50446066181568,-22.051566021389135,26.65697993586491,42.856814908532215,0,1,0,349.9326376482115,0.0028297901153564453,1527595807.92272
0,0.24918871092648764,-0.0027612964821059904,-0.20367708395842765,64.13648456350529,-980.3616214353497,9.664537687405073,-1950.8896745592494,0,0,8235.698828879864,0,29,6.753649372742168,7388.54014372141,0.0,0.5660758811634992,0.0,0,6.402622119836467,0,6.753649372742168,-19.63837856465034,34.66453768740507,49.11032544075056,0,0,0,349.9298763517294,0.005183696746826172,1527595807.9386172
0,-0.039875565464820184,-0.002227534526582531,-0.351027252905701,51.75237298288948,-972.9896521635624,7.796370843072964,-1954.0336500237458,0,0,11705.385201168017,0,30,6.713773807277348,8644.761705324374,0.0,0.9558944233171474,0.0,0,6.578135746289318,0,6.713773807277348,-27.01034783643763,32.796370843072964,45.96634997625415,0,1,0,349.9276488172028,0.0033969879150390625,1527595807.9541109
0,-0.04134056594517421,-0.0025135226055681414,-0.13563806098802988,47.90225173397289,-969.1218351968871,8.797329119522601,-1955.0169125824368,0,0,10927.62474898297,0,31,6.672433241332174,7771.1997738052305,0.0,1.3957608792932774,0.0,0,6.6459547767833325,0,6.672433241332174,-30.878164803112895,33.7973291195226,44.98308741756318,0,1,0,349.9251352945972,0.002419710159301758,1527595807.9684756
0,-0.09934750081645571,-0.0024747217556182477,-0.026478464548841174,40.49166383398983,-963.8181580791354,8.661526144697973,-1956.9880203898435,0,0,10589.546922283429,0,32,6.573085740515718,7039.494816747814,0.0,1.828837186528176,0.0,0,6.659194009057753,0,6.573085740515718,-36.1818419208646,33.66152614469797,43.01197961015646,0,1,0,349.9226605728416,0.0023949146270751953,1527595807.9818692
0,-0.12011312237344551,-0.002510394358012036,0.08610826854203513,33.900999837811696,-958.9002944272522,8.786380253076231,-1958.7856748425168,0,0,9641.585535782802,0,33,6.452972618142272,5973.512536668648,0.0,2.2681561991819876,0.0,0.04305413427101756,6.616139874786736,0,6.452972618142272,-41.09970557274778,33.78638025307623,41.214325157483245,0,1,0,349.9201501784836,0.005282878875732422,1527595808.0012677
0,-0.1417810687502996,-0.0025011167330148965,0.1201131223734464,26.87678943550509,-953.8338632172838,8.753908565586244,-1960.710982347365,0,0,8621.528225212369,0,34,6.311191549391973,4838.638535946295,0.0,2.7058516274613,0.0,0.10311069545774076,6.556083313600013,0,6.311191549391973,-46.166136782716194,33.753908565586244,39.28901765263504,0,1,0,349.9176490617506,0.00038933753967285156,1527595808.0135052
0,-0.15528479068802792,-0.0024945624604697514,0.1417810687502996,19.955490550984223,-948.8418013930016,8.730968611678236,-1962.6172794536956,0,0,7451.633620155275,0,35,6.155906758703945,3605.4850096361115,0.0,3.1424000580452116,0.0,0.17400122983289057,6.485192779224863,0,6.155906758703945,-51.15819860699844,33.730968611678236,37.38272054630443,0,1,0,349.9151544992901,0.001644134521484375,1527595808.0264738
0,-0.1659622008950432,-0.0024798708403750425,0.15528479068802792,13.030623598041302,-943.8777674312746,8.679547941346755,-1964.52669177458,0,0,6221.637174384579,0,36,5.989944557808902,2322.3956200867324,0.0,3.5763774551125493,0.0,0.25164362517690453,6.407550383880849,0,5.989944557808902,-56.122232568725394,33.679547941346755,35.47330822541994,0,1,0,349.91267462844974,0.004900693893432617,1527595808.0424032
0,-0.17365035488868763,-0.0024636904750536814,0.1659622008950432,6.180034475477214,-938.9741182750413,8.622916662721991,-1966.417000462286,0,0,4944.464692512651,0,37,5.816294202920214,1000.0940241589342,0.0,4.007523288248649,0.0,0.33462472562442613,6.324569283433328,0,5.816294202920214,-61.02588172495871,33.62291666272199,33.58299953771393,0,1,0,349.9102109379747,0.0032324790954589844,1527595808.0563896
0,-0.17952484087844933,-0.002445663226922079,0.17365035488868763,-0.5969841870410164,-934.1305473446937,8.559821294261383,-1968.287352825996,0,0,3644.6549791688212,0,38,5.636769362041765,-346.16785005433485,0.0,4.435514352961718,0.0,0.42144990306876995,6.237744105988984,0,5.636769362041765,-65.8694526553063,33.55982129426138,31.712647174003905,0,1,0,349.90776527474776,0.0030028820037841797,1527595808.0701268
0,-0.18397277564988546,-0.0024270211213206494,0.17952484087844933,-7.28534744399667,-929.3536107954878,8.494573924656379,-1970.133532164141,0,0,2333.505325408296,0,39,5.452796586391879,-1708.175728897295,0.0,4.860243049194537,0.0,0.5112123235079946,6.147981685549759,0,5.452796586391879,-70.64638920451216,33.49457392465638,29.866467835859112,0,1,0,349.90533825362644,0.005057811737060547,1527595808.0871925
0,-0.15443633796830625,-0.002408019057270394,0.18397277564988546,-13.881270928976619,-924.6451592400149,8.428066700480485,-1971.954496869472,0,0,328.0962022493477,0,40,5.298360248423573,-3079.221963195705,0.0,5.281646384218561,0.0,0.6031987113329373,6.055995297724817,0,5.298360248423573,-75.35484075998511,33.428066700480485,28.045503130528004,0,1,0,349.90293023456917,0.002529144287109375,1527595808.100562
0,-0.23345223419454442,-0.0012010850254000616,0.15443633796830625,-24.53835521382075,-920.0071156739682,4.2037975889343215,-1973.7492684767233,0,0,-250.55767681692305,0,41,5.064908014229029,-4223.994174328975,0.0,5.491836263665277,0.0,0.6804168803170905,5.9787771287406635,0,5.064908014229029,-79.9928843260318,29.20379758893432,26.250731523276727,0,1,0,349.90172914954377,0.0036580562591552734,1527595808.1159651
0,-0.11070029350903443,-0.0012066793095755202,0.23345223419454442,-22.538458199250044,-919.5980302387738,4.223377583548427,-1971.3598660215723,0,0,-2408.3700581527846,0,42,4.954207720719994,-5923.8713901860465,0.0,5.703005142842699,0.0,0.7971429974143627,5.862051011643391,0,4.954207720719994,-80.40196976122616,29.223377583548427,28.640133978427684,0,1,0,349.9005224702342,0.0054361820220947266,1527595808.1330793
0,-0.09101742308906502,-0.0008161842984009127,0.11070029350903443,-23.734386951900888,-918.1314965129559,2.8566450444373004,-1969.722528509294,0,0,-3072.855375028823,0,43,4.863190297630929,-6691.545971554704,0.0,5.845837395064564,0.0,0.8524931441688799,5.8067008648888745,0,4.863190297630929,-81.86850348704411,27.8566450444373,30.27747149070592,0,1,0,349.8997062859358,0.0038535594940185547,1527595808.1490104
0,-0.03620396162251005,-0.0007803004864967988,0.09101742308906502,-21.684247308343174,-917.8913423448307,2.731051702772902,-1967.3066413559468,0,0,-3793.408740679355,0,44,4.826986336008419,-7354.499005274905,0.0,5.982389980203209,0.0,0.8980018557134124,5.761192153344342,0,4.826986336008419,-82.10865765516928,27.731051702772902,32.693358644053205,0,1,0,349.8989259854493,0.004214286804199219,1527595808.167708
0,-0.02219678311238038,-0.0006294014952459293,0.03620396162251005,-20.877668453834985,-917.3098460451001,2.2029052333948584,-1965.39041973233,0,0,-3918.177929945359,0,45,4.804789552896039,-7639.844074166263,0.0,6.092535241872952,0.0,0.9161038365246674,5.743090172533087,0,4.804789552896039,-82.69015395489987,27.20290523339486,34.609580267670026,0,1,0,349.89829658395405,0.0004413127899169922,1527595808.179989
0,-0.002605385286514661,-0.0005838465198166887,0.02219678311238038,-19.3212678480279,-917.0863837071863,2.0434628193925164,-1963.4511143746067,0,0,-4002.753157069048,0,46,4.802184167609524,-7854.493560378338,0.0,6.1947083828425775,0.0,0.9272022280808576,5.731991780976896,0,4.802184167609524,-82.91361629281369,27.043462819392516,36.54888562539327,0,1,0,349.89771273743423,0.0029320716857910156,1527595808.1943836
0,0.0028411943767094883,-0.000505907678927997,0.002605385286514661,-18.27129895642088,-916.7730865686963,1.7706768762820957,-1961.8150624013992,0,0,-3896.637862759286,0,47,4.8050253619862335,-7942.966815242449,0.0,6.283242226656682,0.0,0.928504920724115,5.730689088333639,0,4.8050253619862335,-83.22691343130373,26.770676876282096,38.184937598600754,0,1,0,349.8972068297553,0.0028884410858154297,1527595808.208507
0,0.008985261432345126,-0.0004608329327311367,-0.0028411943767094883,-17.09974628488453,-916.5827735691607,1.6129152645930844,-1960.2954351186384,0,0,-3779.6372099049986,0,48,4.814010623418579,-8004.769144927814,0.0,6.3638879898863365,0.0,0.9270843235357602,5.732109685521994,0,4.814010623418579,-83.41722643083926,26.612915264593084,39.70456488136165,0,1,0,349.8967459968226,0.0032625198364257812,1527595808.2223938
0,0.010573066619056881,-0.0004084588680939305,-0.008985261432345126,-16.149218984253366,-916.3868330777802,1.4296060383628628,-1958.9656581003965,0,0,-3613.370385693397,0,49,4.8245836900376355,-8026.671444887201,0.0,6.43536829180448,0.0,0.9225916928195876,5.736602316238167,0,4.8245836900376355,-83.61316692221976,26.429606038362863,41.03434189960353,0,1,0,349.8963375379545,0.0034019947052001953,1527595808.2375991
0,0.0122087837908742,-0.0003681170534264311,-0.010573066619056881,-15.218244373272682,-916.2484164811247,1.2884096870266148,-1957.755070541424,0,0,-3452.215777995625,0,50,4.83679247382851,-8038.727248931049,0.0,6.49978877615581,0.0,0.9173051595100592,5.741888849547696,0,4.83679247382851,-83.75158351887535,26.288409687026615,42.24492945857605,0,1,0,349.89596942090105,0.003718852996826172,1527595808.2532947
0,0.012449030961550811,-0.0003280008797332812,-0.012208783790873312,-14.396822284169275,-916.128929758969,1.1480030791005902,-1956.6737551222388,0,0,-3284.762329868121,0,51,4.8492415047900606,-8037.131030394434,0.0,6.55718893011084,0.0,0.9112007676146225,5.747993241443132,0,4.8492415047900606,-83.87107024103102,26.14800307910059,43.326244877761155,0,1,0,349.8956414200213,0.0003638267517089844,1527595808.2645977
0,0.01268794658255068,-0.00029370011668561347,-0.012449030961550811,-13.618605831339892,-916.0455026996601,1.0279504084337532,-1955.6920589394338,0,0,-3126.354102814934,0,52,4.861929451372611,-8030.66599427694,0.0,6.608586450532528,0.0,0.9049762521338471,5.754217756923907,0,4.861929451372611,-83.95449730033988,26.027950408433753,44.307941060566236,0,1,0,349.89534771990463,0.0042345523834228516,1527595808.2806406
0,0.012516500163859412,-0.0002615971663999517,-0.012687946582551568,-12.905044759577322,-915.9851054268415,0.9155900824339369,-1954.8057402688528,0,0,-2972.905902952283,0,53,4.874445951536471,-8018.199968545494,0.0,6.654365954654224,0.0,0.8986322788425714,5.7605617302151835,0,4.874445951536471,-84.01489457315847,25.915590082433937,45.19425973114721,0,1,0,349.89508612273823,0.006835222244262695,1527595808.2989926
0,0.012350220410648483,-0.00023316635781611694,-0.012516500163858524,-12.23284680943948,-915.9510652368681,0.8160822523905154,-1953.999994298698,0,0,-2828.252458605908,0,54,4.886796171947119,-8002.369519324544,0.0,6.69517006727375,0.0,0.8923740287606421,5.766819980297113,0,4.886796171947119,-84.04893476313191,25.816082252390515,46.000005701301916,0,1,0,349.8948529563804,0.0003955364227294922,1527595808.310259
0,0.012071086504133355,-0.00020717064080599812,-0.012350220410648483,-11.605269656229211,-915.9379234633604,0.7250972428550995,-1953.2682903624448,0,0,-2690.599444394931,0,55,4.8988672584512525,-7982.947173368499,0.0,6.731424929416505,0.0,0.8861989185553178,5.772995090502437,0,4.8988672584512525,-84.06207653663955,25.7250972428551,46.73170963755524,0,1,0,349.8946457857396,0.004758596420288086,1527595808.3263779
0,0.011802415827364854,-0.0001838758876715474,-0.012071086504132467,-11.012889763208022,-915.945156357509,0.6435656068845219,-1952.6016117276015,0,0,-2560.5575826483546,0,56,4.910669674278617,-7960.841778636204,0.0,6.763603209760731,0.0,0.8801633753032516,5.779030633754504,0,4.910669674278617,-84.05484364249105,25.643565606884522,47.398388272398506,0,1,0,349.89446190985194,0.0003707408905029297,1527595808.3377295
0,0.011510298430056132,-0.00016276168366857746,-0.011802415827364854,-10.454421505556866,-915.9697950233863,0.5696658928741272,-1951.9938824218173,0,0,-2437.144783198124,0,57,4.9221799727086735,-7936.130593228139,0.0,6.792086504404438,0.0,0.8742621673895692,5.784931841668186,0,4.9221799727086735,-84.03020497661373,25.569665892874127,48.00611757818274,0,1,0,349.8942991481683,0.004242658615112305,1527595808.354014
0,0.01123158078775166,-0.00014376231382584592,-0.011510298430056132,-9.925106236948977,-916.0104561483706,0.5031680984245668,-1951.4387304837442,0,0,-2320.1355063020674,0,58,4.933411553496425,-7909.224177061718,0.0,6.817244909325666,0.0,0.8685070181745411,5.790686990883215,0,4.933411553496425,-83.98954385162938,25.503168098424567,48.561269516255834,0,1,0,349.89415538585445,0.002151966094970703,1527595808.3677614
0,0.010956688817776339,-0.0001265940031203172,-0.01123158078775166,-9.422789098891826,-916.0651624467562,0.4430790109552163,-1950.9310305566032,0,0,-2208.8761759405934,0,59,4.9443682423142015,-7880.281744447035,0.0,6.839398859873427,0.0,0.8628912277806653,5.79630278127709,0,4.9443682423142015,-83.93483755324382,25.443079010955216,49.06896944339678,0,1,0,349.8940287918513,0.004719734191894531,1527595808.3832707
0,0.01069664425608341,-0.00011111922407280872,-0.010956688817776339,-8.944477106354043,-916.1325159743967,0.38891728428893657,-1950.4659103650397,0,0,-2102.9697217120993,0,60,4.955064886570285,-7849.550938895016,0.0,6.858844724087874,0.0,0.8574128833717771,5.801781125685978,0,4.955064886570285,-83.86748402560329,25.388917284288937,49.53408963496031,0,1,0,349.89391767262725,0.0033049583435058594,1527595808.3989606
0,0.010448620341543702,-9.714798619597786e-05,-0.01069664425608341,-8.488105256304834,-916.2110456488222,0.3400179517200286,-1950.039168856847,0,0,-2001.923130996438,0,61,4.965513506911829,-7817.195158345217,0.0,6.875845621673875,0.0,0.8520645612437354,5.80712944781402,0,4.965513506911829,-83.78895435117784,25.34001795172003,49.96083114315297,0,1,0,349.89382052464106,0.002413511276245117,1527595808.4133937
0,0.010215670049318781,-8.454391706891329e-05,-0.010448620341543702,-8.051507909442535,-916.2995414252748,0.29590370977530256,-1949.6469530444926,0,0,-1905.345732018628,0,62,4.975729176961147,-7783.393654892287,0.0,6.89064080716264,0.0,0.8468402510729636,5.812353757984792,0,4.975729176961147,-83.70045857472519,25.295903709775303,50.35304695550735,0,1,0,349.893735980724,0.002429485321044922,1527595808.4264479
0,0.009996633730225746,-7.316482196983998e-05,-0.010215670049318781,-7.6329235146204155,-916.3968527979591,0.25607687692854597,-1949.285853189508,0,0,-1812.8432464050347,0,63,4.985725810691373,-7748.291407926285,0.0,6.9034446510090675,0.0,0.8417324160483042,5.817461593009451,0,4.985725810691373,-83.60314720204087,25.256076876928546,50.71414681049191,0,1,0,349.893662815902,0.005944967269897461,1527595808.4439168
0,0.009791975529669372,-6.289291758321269e-05,-0.009996633730225746,-7.230679119572869,-916.5019784853996,0.22012521157535048,-1948.9527828165478,0,0,-1724.0741012333528,0,64,4.9955177862210425,-7712.029338592794,0.0,6.914450911587835,0.0,0.8367340991831913,5.8224599098745635,0,4.9955177862210425,-83.4980215146004,25.22012521157535,51.047217183452176,0,1,0,349.89359992298444,0.003356456756591797,1527595808.4585083
0,0.009600849316917959,-5.3616484819940524e-05,-0.00979197552967026,-6.843326875639377,-916.6139996175957,0.18765769690389789,-1948.644984190139,0,0,-1638.7164795395402,0,65,5.00511863553796,-7674.730360014495,0.0,6.92383379643303,0.0,0.8318381114183562,5.827355897639398,0,5.00511863553796,-83.38600038240429,25.187657696903898,51.355015809861015,0,1,0,349.8935463064996,0.004714488983154297,1527595808.474081
0,0.009422842427468936,-4.523797076672054e-05,-0.009600849316918847,-6.469540475507074,-916.732099397052,0.15833289771762793,-1948.3599727702767,0,0,-1556.4831908333363,0,66,5.014541477965429,-7636.508993793133,0.0,6.931750441318911,0.0,0.8270376867598968,5.832156322297857,0,5.014541477965429,-83.26790060294798,25.158332897717628,51.64002722972327,0,1,0,349.89350106852885,0.0033025741577148438,1527595808.488107
0,0.009257135223099233,-3.766788870507298e-05,-0.009422842427468936,-6.1081454842337735,-916.8555375000267,0.1318376105018615,-1948.0955205947623,0,0,-1477.110391374179,0,67,5.023798613188529,-7597.467931569008,0.0,6.938342321844004,0.0,0.8223262655461623,5.836867743511592,0,5.023798613188529,-83.14446249997332,25.13183761050186,51.90447940523768,0,1,0,349.89346340064014,0.0033376216888427734,1527595808.5026648
0,0.009103030544367563,-3.08265664443752e-05,-0.009257135223099233,-5.758080049616865,-916.9836505466549,0.10789298258941926,-1947.8496235788612,0,0,-1400.3604518512584,0,68,5.032901643732896,-7557.701455422808,0.0,6.943736970973475,0.0,0.8176976979346127,5.841496311123141,0,5.032901643732896,-83.01634945334513,25.10789298258942,52.150376421138844,0,1,0,349.8934325740737,0.0026099681854248047,1527595808.5163267
0,0.008959719046387704,-2.46417855009895e-05,-0.009103030544367563,-5.418395857958558,-917.1158398311832,0.0862462492875693,-1947.6204819384293,0,0,-1326.0172301454368,0,69,5.041861362779284,-7517.294959049825,0.0,6.948049283437854,0.0,0.8131461826624289,5.846047826395324,0,5.041861362779284,-82.88416016881683,25.08624624928757,52.37951806157071,0,1,0,349.8934079322882,0.005616903305053711,1527595808.5338535
