delta_generated_power3,delta_lambda3,delta_voltage3,dif_generated_power3,dif_lambda3,dif_myu_32,dif_myu_34,dif_myu_lower_p3,dif_myu_upper_p3,dif_voltage3,generated_power3,iteration3,lambda3,modified_dif_voltage3,myu32,myu34,myu_lower_p3,myu_upper_p3,original_generated_power3,original_lambda3,P_32,P_34,line32,line34,voltage3,time step,current time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,1526297660.3318567
0.0,0.0,0.0,0,0,-2000,-200,0,-900,0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,350.0,0.012732744216918945,1526297670.3573303
0.0,0.0,0.0,0.0,0.0,-2000.0,-200.0,0.0,-900.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,350.0,0.003909587860107422,1526297670.3727856
0.0,0.0,0.0,0.0,0.0,-2000.0,-200.0,0.0,-900.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,350.0,0.00037789344787597656,1526297670.3840008
38.25000000005119,0.0,-0.005357142857178587,0.0,75.00000000010232,-1962.4999999999488,-162.49999999994884,0.0,-900.0,-1050.0000000000398,38.25000000005119,4,0.0,-1050.0000000000398,0.0,0.0,0.0,0,38.25000000005119,0.0,37.50000000005116,37.50000000005116,0,0,349.9946428571428,0.0044057369232177734,1526297670.3990803
38.24999999995072,0.0,-0.005303571428555642,0.0,74.24999999990334,-1943.7500000000227,-143.75000000002274,-38.25000000005119,-861.7499999999488,-1574.9999999986671,76.5000000000019,5,0.0,-1574.9999999986671,0.0,0.0,0,0,76.5000000000019,0.0,56.24999999997726,56.24999999997726,0,0,349.98933928571427,0.0027544498443603516,1526297670.4127076
38.343749999882334,0.0,-0.005276785714272592,0.0,73.87499999976754,-1924.8125000001153,-124.81250000011528,-76.5000000000019,-823.4999999999981,-1968.7499999979857,114.84374999988424,6,0.0,-1968.7499999979857,0.0,0.0,0,0,114.84374999988424,0.0,75.18749999988472,75.18749999988472,0,0,349.9840625,0.0002181529998779297,1526297670.42722
35.999062499978976,0.0,-0.0049151785714229845,0.0,68.81249999995796,-1908.171875000079,-108.1718750000789,-114.84374999988424,-785.1562500001157,-2229.937499999954,150.84281249986321,7,0.0,-2229.937499999954,0.0,0.0,0,0,150.84281249986321,0.0,91.8281249999211,91.8281249999211,0,0,349.97914732142857,0.00022172927856445312,1526297670.440504
33.64265625013806,0.0,-0.004560334821462675,0.0,63.844687500275484,-1892.6562499999307,-92.65624999993065,-150.84281249986321,-749.1571875001368,-2408.437500000461,184.48546875000127,8,0.0,-2408.437500000461,0.0,0.0,0,0,184.48546875000127,0.0,107.34375000006935,107.34375000006935,0,0,349.9745869866071,0.0036971569061279297,1526297670.4557514
31.26257812487981,0.0,-0.004208872767833327,0.0,58.924218749762275,-1878.2951562501182,-78.29515625011823,-184.48546875000127,-715.5145312499988,-2520.656249998148,215.74804687488108,9,0.0,-2520.656249998148,0.0,0.0,0,0,215.74804687488108,0.0,121.70484374988177,121.70484374988177,0,0,349.9703781138393,0.0003457069396972656,1526297670.4725997
