I_12,dif_generated_power1,dif_lambda1,dif_myu_12,dif_myu_lower_p1,dif_myu_lower_v1,dif_myu_upper_p1,dif_myu_upper_v1,dif_voltage1,generated_power1,iteration1,lambda1,modified_dif_voltage1,myu12,myu_lower_p1,myu_lower_v1,myu_upper_p1,myu_upper_v1,original_generated_power1,original_lambda1,original_voltage1,line12,voltage1,time step,current time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,1523791499.48881
0,9,0,-1000,0,-25,-60000,-25,0,0,1,0.0,0,0,4.5,0,0,0,0,0.0,350.0,0,350.0,0.0003924369812011719,1523791509.505628
0.0,4.5,0.0,-1000.0,0,-25.0,-60000,-25.0,0.0,0,2,0.0,0.0,0.0,6.75,0,0,0,0,0.0,350.0,0,350.0,0.7344372272491455,1523791510.2508938
0.0,2.25,0.0,-1000.0,0,-25.0,-60000,-25.0,0.0,0,3,0.0,0.0,0.0,7.875,0,0,0,0,0.0,350.0,0,350.0,0.0018565654754638672,1523791510.2636023
17.857142857142776,1.125,6249.999999999972,-982.1428571428572,0,-25.0,-60000,-25.0,-4352.678571428586,0,4,0.4368622448979582,-12.500000000000043,0.0,8.4375,0,0,0,0,0.4368622448979582,349.72895408163265,0,349.72895408163265,0.009123563766479492,1523791510.2831388
39.37654325578649,0.12563775510204178,13771.117288196374,-960.6234567442135,0,-24.72895408163265,-60000,-25.27104591836735,-6687.085162236025,0,5,1.3164776853716633,-19.43799458558944,0.0,8.50031887755102,0,0,0,0,1.3164776853716633,348.7169494922098,0,348.7169494922098,0.002653837203979492,1523791510.2971537
51.562904275681944,-0.8167965629226837,17980.85868597463,-948.437095724318,0,-23.71694949220978,-60000,-26.28305050779022,-5653.356261884448,0,6,2.3770450842956645,-16.850355053425936,0.0,8.091920596089679,0,0,0,0,2.3770450842956645,346.9558777173397,0,346.9558777173397,0.00012183189392089844,1523791510.3078387
52.415108305553986,-1.4689656803853435,18185.729907802906,-947.584891694446,0,-21.955877717339717,-60000,-28.044122282660283,-3014.270970290591,0,7,3.3724536074083984,-9.550248504631686,0.0,7.357437755897007,0,0,0,0,3.3724536074083984,344.7885264405523,0,344.7885264405523,0.0015418529510498047,1523791510.320224
47.26085806863182,-1.7298913633054056,16295.001611799651,-952.7391419313682,0,-19.78852644055229,-60000,-30.21147355944771,-723.0261063962009,0,8,4.207861576752558,-3.0635438804132917,0.0,6.492492074244304,0,0,0,0,4.207861576752558,342.56395851120897,0,342.56395851120897,0.00013780593872070312,1523791510.3308985
41.783875310171084,-1.7003536509968624,14313.649728190976,-958.2161246898289,0,-17.563958511208966,-60000,-32.436041488791034,1055.0151102335517,0,9,4.893400774298291,2.0786157675255765,0.0,5.642315248745874,0,0,0,0,4.893400774298291,340.36843496286264,0,340.36843496286264,0.003068208694458008,1523791510.3451579
32.27739499950644,-1.5357160230441647,10986.206420660135,-967.7226050004936,0,-15.368434962862636,-60000,-34.631565037137364,3327.91004310613,0,10,5.347627951242551,8.934007742982914,0.0,4.874457237223791,0,0,0,0,5.347627951242551,338.3235611823246,0,338.3235611823246,0.0001232624053955078,1523791510.3555722
