delta_generated_power2,delta_lambda2,delta_voltage2,dif_generated_power2,dif_lambda2,dif_myu_21,dif_myu_23,dif_myu_26,dif_myu_lower_p2,dif_myu_upper_p2,dif_voltage2,generated_power2,iteration2,lambda2,modified_dif_voltage2,myu21,myu23,myu26,myu_lower_p2,myu_upper_p2,original_generated_power2,original_lambda2,P_21,P_23,P_26,line21,line23,line26,voltage2,time step,current time
0,0.29970816245914556,-0.0028559628999005326,-0.625681573197082,59.97522089850804,-998.6076486382558,-83.17903839324572,-1958.2380920699904,0,0,6300.924977044633,0,10,2.3930730856041125,6300.924977044633,0.0,0.0,0.0,0,1.780524136546426,0,2.3930730856041125,1.392351361744204,16.82096160675428,41.761907930009556,0,0,0,349.98264510496745,0.014637470245361328,1527588967.5033703
0,0.29194303037215175,-0.0029110211092984173,-0.6125489490576865,61.13144329466991,-998.8592174862276,-82.16866003505743,-1957.840679184045,0,0,6706.7994540654945,0,11,2.685016115976264,6706.7994540654945,0.0,0.0,0.0,0,2.0867986110752694,0,2.685016115976264,1.1407825137723648,17.831339964942572,42.15932081595497,0,0,0,349.97973408385815,0.014383554458618164,1527588967.5345633
0,0.2855542487201763,-0.0029506093650866205,-0.5982175049009948,61.962796667216935,-999.0783524217193,-81.37137976630129,-1957.5874711447625,0,0,7015.54807699185,0,12,2.9705703646964405,7015.54807699185,0.0,0.0,0.0,0,2.385907363525767,0,2.9705703646964405,0.9216475782807265,18.62862023369871,42.4125288552375,0,0,0,349.97678347449306,0.009385108947753906,1527588967.5545278
0,0.2803874405813769,-0.0029792942294761815,-0.5846630011706737,62.56517881919876,-999.2631767748037,-80.7455033501924,-1957.4261410558051,0,0,7250.551299822826,0,13,3.2509578052778174,7250.551299822826,0.0,0.0,0.0,0,2.678238864111104,0,3.2509578052778174,0.7368232251963036,19.254496649807606,42.57385894419485,0,0,0,349.9738041802636,0.015171289443969727,1527588967.5810175
0,0.2762504603667386,-0.003000228558789786,-0.5727189411667135,63.00479973438655,-999.4156534545198,-80.25619649092732,-1957.3233503201664,0,0,7429.748276519662,0,14,3.527208265644556,7429.748276519662,0.0,0.0,0.0,0,2.9645983346944607,0,3.527208265644556,0.5843465454802299,19.743803509072677,42.676649679833645,0,0,0,349.9708039517048,0.01339864730834961,1527588967.6050563
0,0.27295640978445546,-0.00301560777558052,-0.5626099309500954,63.32776328699197,-999.5394642629662,-79.8749148152126,-1957.2578576348292,0,0,7566.745684794747,0,15,3.8001646754290115,7566.745684794747,0.0,0.0,0.0,0,3.245903300169508,0,3.8001646754290115,0.4605357370337515,20.125085184787395,42.74214236517082,0,0,0,349.9677883439292,0.01435708999633789,1527588967.630917
0,0.27034072194408454,-0.0030269738906554267,-0.5542613752595034,63.56645170396291,-999.6388237546228,-79.57859530242786,-1957.2161292389865,0,0,7671.799697006427,0,16,4.070505397373096,7671.799697006427,0.0,0.0,0.0,0,3.52303398779926,0,4.070505397373096,0.36117624537723714,20.421404697572143,42.78387076101353,0,0,0,349.96476137003856,0.019425153732299805,1527588967.6626825
0,0.26826570251137216,-0.0030354193337984725,-0.547471409573836,63.74380600976792,-999.7178528042525,-79.34879902447847,-1957.189542161501,0,0,7752.619509312455,0,17,4.338771099884468,7752.619509312455,0.0,0.0,0.0,0,3.796769692586178,0,4.338771099884468,0.28214719574748415,20.651200975521533,42.810457838498905,0,0,0,349.96172595070476,0.010868549346923828,1527588967.6843748
0,0.2666194057696778,-0.003041724561683168,-0.5420014072982902,63.87621579494862,-999.7802796107464,-79.17090228131087,-1957.172602312994,0,0,7814.997795775977,0,18,4.605390505654146,7814.997795775977,0.0,0.0,0.0,0,4.067770396235323,0,4.605390505654146,0.21972038925355264,20.829097718689127,42.82739768700594,0,0,0,349.9586842261431,0.01418447494506836,1527588967.7095797
0,0.26531231564073643,-0.003046451663976768,-0.5376201094188229,63.975484944108985,-999.8293263494133,-79.03337954917902,-1957.1618091572986,0,0,7863.293209807416,0,19,4.870702821294882,7863.293209807416,0.0,0.0,0.0,0,4.3365804509447345,0,4.870702821294882,0.17067365058665018,20.966620450820983,42.83819084270135,0,0,0,349.9556377744791,0.0161590576171875,1527588967.736469
0,0.26427350961365903,-0.003050008553771022,-0.5341223703501479,64.05017962899251,-999.8676962878505,-78.92719174134868,-1957.1549323418083,0,0,7900.794020201582,0,20,5.134976330908541,7900.794020201582,0.0,0.0,0.0,0,4.603641636119809,0,5.134976330908541,0.1323037121494508,21.07280825865132,42.84506765819174,0,0,0,349.95258776592533,0.01399993896484375,1527588967.7610734
0,0.26344705256978074,-0.0030526933576879856,-0.5313346947887325,64.1065605118456,-999.8976111676257,-78.84527751358519,-1957.1505508069436,0,0,7929.989603522183,0,21,5.398423383478322,7929.989603522183,0.0,0.0,0.0,0,4.869308983514175,0,5.398423383478322,0.10238883237434493,21.154722486414812,42.849449193056444,0,0,0,349.94953507256764,0.014342308044433594,1527588967.7861154
0,0.26278889781513826,-0.003054725381446133,-0.529114399964147,64.14923300997089,-999.9208700373572,-78.7821378230035,-1957.1477591296684,0,0,7952.772077975984,0,22,5.66121228129346,7952.772077975984,0.0,0.0,0.0,0,5.133866183496249,0,5.66121228129346,0.07912996264280991,21.217862176996505,42.85224087033157,0,0,0,349.9464803471862,0.014379024505615234,1527588967.8113792
0,0.25196621489109816,-0.0030562668969764673,-0.5273460977972118,64.18160483630686,-999.9389136361572,-78.73350110364754,-1957.1459804238884,0,0,8186.846502911387,0,23,5.913178496184559,8186.846502911387,0.0,0.0,0.0,0,5.397539232394855,0,5.913178496184559,0.061086363842832725,21.26649889635246,42.85401957611157,0,0,0,349.9434240802892,0.015533924102783203,1527588967.837897
0,0.165496549861345,-0.0028071682384620544,-0.515639263789704,58.95053300770314,-994.7914362107326,-78.69605607419885,-1957.1448471288306,0,0,8904.18438452942,0,24,6.078675046045904,8904.18438452942,0.0,0.0,0.0,0,5.655358864289706,0,6.078675046045904,-5.208563789267373,21.30394392580115,42.855152871169366,0,0,0,349.94061691205076,0.015703678131103516,1527588967.864944
0,0.133691956911008,-0.002640282377853964,-0.42331618175619745,55.4459299355301,-990.3813488461424,-77.79129385625652,-1957.1441250543558,0,0,8836.114191330162,0,25,6.212367002956912,8836.114191330162,0.0,0.0,0.0,0,5.867016955167805,0,6.212367002956912,-9.618651153857627,22.208706143743484,42.855874945644246,0,0,0,349.9379766296729,0.01580977439880371,1527588967.8916204
0,0.1113786198998925,-0.0024951626670031146,-0.3453500477891067,52.3984160066675,-986.0670249591976,-76.52494396504608,-1957.143664987484,0,0,8664.716343502427,0,26,6.323745622856804,8664.716343502427,0.0,0.0,0.0,0,6.039691979062358,0,6.323745622856804,-13.932975040802376,23.475056034953923,42.856335012515956,0,0,0,349.9354814670059,0.014313459396362305,1527588967.9166138
0,0.09610273189812002,-0.0023703959556087284,-0.2840536437944463,49.778315067783296,-981.9314001510975,-75.00971322548935,-1957.1433718578248,0,0,8435.288794373962,0,27,6.419848354754924,8435.288794373962,0.0,0.0,0.0,0,6.181718800959581,0,6.419848354754924,-18.068599848902522,24.99028677451065,42.85662814217517,0,0,0,349.9331110710503,0.015189409255981445,1527588967.9427257
0,0.08461230706075629,-0.002260106134428952,-0.23812955379534273,47.46222882300799,-977.9484339786109,-73.34302006413509,-1957.1431850914678,0,0,8190.209604555792,0,28,6.50446066181568,8190.209604555792,0.0,0.0,0.0,0,6.300783577857253,0,6.50446066181568,-22.051566021389135,26.65697993586491,42.856814908532215,0,0,0,349.93085096491586,0.014707088470458984,1527588967.9681897
0,0.07539513101857942,-0.002160776664709374,-0.20367708395842765,45.37630995949371,-974.1082299006791,-71.58885384726545,-1957.14306609392,0,0,7945.727340103505,0,29,6.57985579283426,7945.727340103505,0.0,0.0,0.0,0,6.402622119836467,0,6.57985579283426,-25.891770099320865,28.411146152734545,42.85693390608003,0,0,0,349.92869018825115,0.015938520431518555,1527588967.9948819
0,0.06756405790433462,-0.0020698373405139137,-0.1772336729977928,43.46658415138904,-970.4014278734974,-69.79185344699204,-1957.1429902751163,0,0,7709.137455800665,0,30,6.647419850738594,7709.137455800665,0.0,0.0,0.0,0,6.491238956335364,0,6.647419850738594,-29.59857212650263,30.208146553007964,42.85700972488371,0,0,0,349.92662035091064,0.014142036437988281,1527588968.019907
0,0.06062957749894782,-0.0019854750625540873,-0.15618089440323057,41.69497631343688,-966.8206541984432,-67.98273591761586,-1957.1429419673905,0,0,7482.7238983438365,0,31,6.708049428237542,7482.7238983438365,0.0,0.0,0.0,0,6.56932940353698,0,6.708049428237542,-33.17934580155679,32.017264082384145,42.85705803260953,0,0,0,349.9246348758481,0.014263629913330078,1527588968.0451086
0,0.05432325104242253,-0.0019064000995854258,-0.13872002470056266,40.034402090697085,-963.3598520154862,-66.18253873626259,-1957.1429111885266,0,0,7266.436167155523,0,32,6.762372679279965,7266.436167155523,0.0,0.0,0.0,0,6.638689415887261,0,6.762372679279965,-36.64014798451376,33.817461263737414,42.85708881147343,0,0,0,349.9227284757485,0.015556573867797852,1527588968.0715697
0,0.04850086448906232,-0.0018316926451120707,-0.12368326339270386,38.46554554775139,-960.0139674906814,-64.40553036509868,-1957.1428915778313,0,0,7059.246410757478,0,33,6.810873543769027,7059.246410757478,0.0,0.0,0.0,0,6.700531047583613,0,6.810873543769027,-39.98603250931865,35.594469634901316,42.85710842216872,0,0,0,349.9208967831034,0.014261722564697266,1527588968.096569
0,0.04308571606828426,-0.0017606925608788515,-0.11034249618541381,36.97454377845588,-956.7786804982745,-62.66125763696664,-1957.142879082852,0,0,6859.854156041758,0,34,6.853959259837311,6859.854156041758,0.0,0.0,0.0,0,6.75570229567632,0,6.853959259837311,-43.221319501725475,37.33874236303336,42.857120917147995,0,0,0,349.9191360905425,0.014290332794189453,1527588968.121668
0,0.03803645156173374,-0.001692921747917353,-0.09825696416099117,35.551356706264414,-953.6502052768014,-60.955977448747944,-1957.142871121789,0,0,6667.019425519116,0,35,6.891995711399045,6667.019425519116,0.0,0.0,0.0,0,6.804830777756816,0,6.891995711399045,-46.349794723198556,39.044022551252056,42.857128878210915,0,0,0,349.9174431687946,0.014299154281616211,1527588968.1467307
0,0.03332917599291996,-0.0016280295071737783,-0.08716493364222888,34.18861965064934,-950.6251428566657,-59.29365715650761,-1957.1428660495087,0,0,6479.697430785047,0,36,6.925324887391965,6479.697430785047,0.0,0.0,0.0,0,6.84841324457793,0,6.925324887391965,-49.37485714333434,40.70634284349239,42.85713395049129,0,0,0,349.9158151392874,0.014245033264160156,1527588968.1719296
0,0.02894783209357854,-0.0015657542136295888,-0.07691164281403484,32.88083848602241,-947.7003739030181,-57.6766725992627,-1957.142862817733,0,0,6297.071608099563,0,37,6.954272719485544,6297.071608099563,0.0,0.0,0.0,0,6.886869065984948,0,6.954272719485544,-52.29962609698191,42.3233274007373,42.857137182267024,0,0,0,349.9142493850738,0.014826774597167969,1527588968.1974452
0,0.02487927075623464,-0.0015058965017828996,-0.06740365350059552,31.62382653724194,-944.8729819799837,-56.10629468416164,-1957.1428607585801,0,0,6118.5388869398885,0,38,6.979151990241778,6118.5388869398885,0.0,0.0,0.0,0,6.920570892735245,0,6.979151990241778,-55.127018020016294,43.89370531583836,42.85713924141987,0,0,0,349.912743488572,0.014709711074829102,1527588968.223027
0,0.021110920781096,-0.0014483005504075663,-0.05858109750653284,30.41431155816099,-942.1401993656957,-54.583028360843855,-1957.1428594466909,0,0,5943.676090810797,0,39,7.000262911022874,5943.676090810797,0.0,0.0,0.0,0,6.949861441488512,0,7.000262911022874,-57.85980063430429,45.416971639156145,42.85714055330914,0,0,0,349.9112951880216,0.014741182327270508,1527588968.2484982
0,0.017629848652637392,-0.0013928410483003972,-0.05040146953436242,29.249662014706246,-939.4993693357776,-53.10684871037665,-1957.1428586106947,0,0,5772.202201382926,0,40,7.017892759675512,5772.202201382926,0.0,0.0,0.0,0,6.975062176255693,0,7.017892759675512,-60.5006306642224,46.89315128962335,42.8571413893053,0,0,0,349.9099023469733,0.014366865158081055,1527588968.2736187
0,0.014422522992725284,-0.00133941413565708,-0.0428305834198186,28.127696848201822,-936.947920326844,-51.67736540074088,-1957.1428580779013,0,0,5603.943355275143,0,41,7.032315282668237,5603.943355275143,0.0,0.0,0.0,0,6.996477467965603,0,7.032315282668237,-63.05207967315596,48.32263459925912,42.85714192209866,0,0,0,349.90856293283764,0.014167547225952148,1527588968.298632
0,0.011474904781414885,-0.0012879311195206355,-0.03583781470263414,27.046553509535443,-934.4833485705806,-50.293937322356896,-1957.1428577386882,0,0,5438.803236592736,0,42,7.043790187449652,5438.803236592736,0.0,0.0,0.0,0,7.01439637531692,0,7.043790187449652,-65.51665142941943,49.706062677643104,42.857142261311765,0,0,0,349.9072750017181,0.014309406280517578,1527588968.3238752
0,0.008772661575021878,-0.0012383141232703565,-0.02939381213273151,26.004596588677487,-932.1032067005603,-48.95575258925646,-1957.1428575226264,0,0,5276.739390546805,0,43,7.052562849024674,5276.739390546805,0.0,0.0,0.0,0,7.029093281383286,0,7.052562849024674,-67.89679329943965,51.04424741074354,42.8571424773736,0,0,0,349.90603668759485,0.015273809432983398,1527588968.3503895
0,0.006301403859342081,-0.0011904930786954537,-0.023469567641387634,25.000354652007672,-929.8050965161622,-47.661884479401806,-1957.1428573847527,0,0,5117.74499587543,0,44,7.058864252884016,5117.74499587543,0.0,0.0,0.0,0,7.04082806520398,0,7.058864252884016,-70.19490348383783,52.338115520598194,42.85714261524731,0,0,0,349.90484619451615,0.0158236026763916,1527588968.3769407
0,0.004046897308926489,-0.0011444036503576172,-0.018036187680035454,24.032476657708912,-927.5866646070199,-46.4113306522961,-1957.1428572970149,0,0,4961.835254631413,0,45,7.062911150192942,4961.835254631413,0.0,0.0,0.0,0,7.049846159043998,0,7.062911150192942,-72.41333539298012,53.5886693477039,42.85714270298513,0,0,0,349.9037017908658,0.015453338623046875,1527588968.4030051
0,0.0019952338860882435,-0.0010999858061495615,-0.013064991148944216,23.099701929538696,-925.4455999086986,-45.203040738050504,-1957.1428572411094,0,0,4809.037493595271,0,46,7.0649063840790305,4809.037493595271,0.0,0.0,0.0,0,7.05637865461847,0,7.0649063840790305,-74.55440009130143,54.796959261949496,42.85714275889063,0,0,0,349.90260180505965,0.014735221862792969,1527588968.4286141
0,0.00013295934439039314,-0.0010571828329375421,-0.008527729460560352,22.200839491887336,-923.3796325344485,-44.035935837263196,-1957.142857205298,0,0,4659.384147064149,0,47,7.065039343423421,4659.384147064149,0.0,0.0,0.0,0,7.06064251934875,0,7.065039343423421,-76.62036746555145,55.964064162736804,42.857142794701986,0,0,0,349.9015446222267,0.016345500946044922,1527588968.4556556
0,-0.0015528383570462267,-0.0010159406604657306,-0.004396824074670569,21.334753869780343,-921.3865334292279,-42.908922376830105,-1957.1428571826175,0,0,4512.907918151846,0,48,7.063486505066375,4512.907918151846,0.0,0.0,0.0,0,7.062840931386086,0,7.063486505066375,-78.61346657077206,57.091077623169895,42.85714281738251,0,0,0,349.90052868156624,0.014474868774414062,1527588968.480788
0,-0.0030744731490530697,-0.0009762073966612661,-0.0006455736802886136,20.500355330284492,-919.464114521503,-41.820902022925566,-1957.142857168293,0,0,4369.638555489859,0,49,7.060412031917322,4369.638555489859,0.0,0.0,0.0,0,7.06316371822623,0,7.060412031917322,-80.535885478497,58.179097977074434,42.85714283170705,0,0,0,349.8995524741696,0.014832019805908203,1527588968.5063186
0,-0.004443630395073228,-0.0009379330084016146,0.0027516863089083188,19.69659317683181,-917.6102291621362,-40.770778826362175,-1957.1428571589422,0,0,4229.6008054312115,0,50,7.055968401522248,4229.6008054312115,0.0,0.0,0.0,0.0013758431544541594,7.061787875071776,0,7.055968401522248,-82.38977083786381,59.229221173637825,42.857142841057794,0,0,0,349.8986145411612,0.01484060287475586,1527588968.5318353
0,-0.0056713557545498006,-0.0009010691011326344,0.004443630395073228,18.922451123387418,-915.8227726957762,-39.7574644194151,-1957.1428571529736,0,0,4092.813206756895,0,51,7.050297045767699,4092.813206756895,0.0,0.0,0.0,0.0035976583519907734,7.059566059874239,0,7.050297045767699,-84.17722730422383,60.2425355805849,42.85714284702635,0,0,0,349.89771347206005,0.014352083206176758,1527588968.557165
0,-0.00676805797700375,-0.000865568766528213,0.0056713557545498006,18.17694409669457,-914.0996830714414,-38.77988182535432,-1957.1428571493925,0,0,3959.287477822945,0,52,7.043528987790695,3959.287477822945,0.0,0.0,0.0,0.006433336229265674,7.056730381996964,0,7.043528987790695,-85.9003169285586,61.22011817464568,42.85714285060749,0,0,0,349.8968479032935,0.01493072509765625,1527588968.583574
0,-0.007743521642196605,-0.0008313864762499179,0.0067680579770028615,17.459116000850372,-912.4389414270411,-37.83696827918561,-1957.142857147005,0,0,3829.0283146647125,0,53,7.035785466148498,3829.0283146647125,0.0,0.0,0.0,0.009817365217767104,7.053346353008463,0,7.035785466148498,-87.56105857295893,62.16303172081439,42.85714285299491,0,0,0,349.89601651681727,0.013247489929199219,1527588968.608102
0,-0.008606926656313796,-0.0007984780060041885,0.007743521642197493,16.76803812608796,-910.8385726052575,-36.927677333557085,-1957.1428571456124,0,0,3702.033466261055,0,54,7.027178539492184,3702.033466261055,0.0,0.0,0.0,0.013689126038865851,7.049474592187364,0,7.027178539492184,-89.16142739474253,63.072322666442915,42.857142854387575,0,0,0,349.89521803881127,0.014822006225585938,1527588968.633712
0,-0.009366871982907199,-0.0007668003808589674,0.008606926656313796,16.10280799764041,-909.2966455812928,-36.050980439034674,-1957.1428571446177,0,0,3578.2939911455323,0,55,7.017811667509277,3578.2939911455323,0.0,0.0,0.0,0.01799258936702275,7.045171128859208,0,7.017811667509277,-90.70335441870725,63.949019560965326,42.857142855382335,0,0,0,349.8944512384304,0.01433110237121582,1527588968.6587863
0,-0.010031402005258983,-0.0007363118336911612,0.009366871982908087,15.462548507912288,-907.8112737881554,-35.20586813622231,-1957.1428571440208,0,0,3457.7946287720115,0,56,7.007780265504018,3457.7946287720115,0.0,0.0,0.0,0.022676025358476792,7.040487692867753,0,7.007780265504018,-92.1887262118446,64.7941318637777,42.85714285597919,0,0,0,349.8937149265967,0.014337301254272461,1527588968.6838367
0,-0.010608034148098078,-0.0007069717732406389,0.010031402005258094,14.84640723845132,-906.3806153337168,-34.39135095184156,-1957.142857143424,0,0,3340.514237184834,0,57,6.99717223135592,3340.514237184834,0.0,0.0,0.0,0.02769172636110584,7.0354719918651245,0,6.99717223135592,-93.61938466628317,65.60864904815844,42.85714285657605,0,0,0,349.8930079548235,0.014275550842285156,1527588968.7089074
0,-0.011103786982785024,-0.000678740756939078,0.010608034148098966,14.253555895720638,-905.0028731115276,-33.60646007258197,-1957.142857143225,0,0,3226.426264739828,0,58,6.986068444373135,3226.426264739828,0.0,0.0,0.0,0.03299574343515532,7.030167974791075,0,6.986068444373135,-94.9971268884724,66.39353992741803,42.857142856775,0,0,0,349.89232921406654,0.013772249221801758,1527588968.7338498
0,-0.01152520801594381,-0.0006515804680020665,0.011103786982785024,13.683189827844444,-903.6762948079797,-32.85024783710924,-1957.142857143026,0,0,3115.4992321821483,0,59,6.974543236357191,3115.4992321821483,0.0,0.0,0.0,0.038547636926547835,7.0246160812996825,0,6.974543236357191,-96.32370519202027,67.14975216289076,42.85714285697395,0,0,0,349.89167763359853,0.014943361282348633,1527588968.7596931
0,-0.01187840096205317,-0.0006254536941696642,0.01152520801594381,13.134527578159805,-902.3991728105898,-32.121788089403935,-1957.142857143026,0,0,3007.6972116166726,0,60,6.962664835395138,3007.6972116166726,0.0,0.0,0.0,0.04431024093451974,7.01885347729171,0,6.962664835395138,-97.60082718941021,67.87821191059606,42.85714285697395,0,0,0,349.89105217990436,0.014936208724975586,1527588968.7857594
0,-0.012169052048542461,-0.0006003243079248932,0.011878400962052282,12.606810466223806,-901.1698440245652,-31.420176415514334,-1957.142857142827,0,0,2902.9802909263963,0,61,6.950495783346596,2902.9802909263963,0.0,0.0,0.0,0.05024944141554588,7.012914276810684,0,6.950495783346596,-98.83015597543476,68.57982358448567,42.8571428571729,0,0,0,349.89045185559644,0.014979839324951172,1527588968.8115826
0,-0.012402455315245753,-0.0005761572464280107,0.012169052048542461,12.099302175386129,-899.9866896036224,-30.744530285409155,-1957.142857142827,0,0,2801.305018451254,0,62,6.93809332803135,2801.305018451254,0.0,0.0,0.0,0.05633396743981711,7.006829750786412,0,6.93809332803135,-100.01331039637762,69.25546971459084,42.8571428571729,0,0,0,349.88987569835,0.01493215560913086,1527588968.837297
0,-0.012583536664486417,-0.0005529184928718678,0.012402455315244865,11.611288350508175,-898.8481346056005,-30.093989112265263,-1957.142857142827,0,0,2702.6248235609237,0,63,6.9255097913668635,2702.6248235609237,0.0,0.0,0.0,0.06253519509743954,7.00062852312879,0,6.9255097913668635,-101.15186539439947,69.90601088773474,42.8571428571729,0,0,0,349.88932277985714,0.016509532928466797,1527588968.8644984
0,-0.012716876844482528,-0.0005305750563593392,0.012583536664486417,11.14207618414298,-897.7526475736681,-29.46771424669805,-1957.142857142827,0,0,2606.8904124041583,0,64,6.912792914522381,2606.8904124041583,0.0,0.0,0.0,0.06882696342968275,6.994336754796547,0,6.912792914522381,-102.24735242633187,70.53228575330195,42.8571428571729,0,0,0,349.8887922048008,0.019183635711669922,1527588968.8944137
0,-0.01280673309169611,-0.0005090949526902477,0.012716876844482528,10.690994006694154,-896.6987400590369,-28.864888909515685,-1957.142857142827,0,0,2514.0501363313815,0,65,6.899986181430685,2514.0501363313815,0.0,0.0,0.0,0.07518540185192402,6.987978316374305,0,6.899986181430685,-103.30125994096306,71.13511109048432,42.8571428571729,0,0,0,349.8882831098481,0.014461278915405273,1527588968.9195402
0,-0.01285705968650408,-0.0004884471840114202,0.01280673309169611,10.257390864438776,-895.6849660816033,-28.284718074337434,-1957.142857142827,0,0,2424.0503349487262,0,66,6.887129121744181,2424.0503349487262,0.0,0.0,0.0,0.08158876839777207,6.981574949828458,0,6.887129121744181,-104.3150339183967,71.71528192566257,42.8571428571729,0,0,0,349.8877946626641,0.014973878860473633,1527588968.9452193
0,-0.01287152727647456,-0.0004686017188646474,0.012857059686504968,9.840636096356548,-894.7099215460241,-27.72642830684049,-1957.142857142827,0,0,2336.835653040849,0,67,6.874257594467706,2336.835653040849,0.0,0.0,0.0,0.08801729824102456,6.975146419985205,0,6.874257594467706,-105.29007845397587,72.27357169315951,42.8571428571729,0,0,0,349.8873260609452,0.014770984649658203,1527588968.9707825
0,-0.012853541125251944,-0.0004495294715525233,0.01287152727647456,9.440118902205086,-893.7722436082538,-27.18926756322162,-1957.142857142827,0,0,2252.349333093356,0,68,6.861404053342454,2252.349333093356,0.0,0.0,0.0,0.09445306187926183,6.968710656346968,0,6.861404053342454,-106.2277563917462,72.81073243677838,42.8571428571729,0,0,0,349.88687653147366,0.014231681823730469,1527588968.9957645
0,-0.012806258272806126,-0.00043120228127691007,0.012853541125251056,9.055247907213015,-892.8706100070656,-26.672504957025467,-1957.142857142827,0,0,2170.533484243657,0,69,6.848597795069648,2170.533484243657,0.0,0.0,0.0,0.10087983244188736,6.962283885784342,0,6.848597795069648,-107.12938999293442,73.32749504297453,42.8571428571729,0,0,0,349.8864453291924,0.01483464241027832,1527588969.0213237
0,-0.012732603653178742,-0.0004135928916184639,0.012806258272806126,8.685450724584598,-892.0037383615522,-26.175430494140528,-1957.142857142827,0,0,2091.329328879525,0,70,6.835865191416469,2091.329328879525,0.0,0.0,0.0,0.10728296157829043,6.9558807566479395,0,6.835865191416469,-107.99626163844778,73.82456950585947,42.8571428571729,0,0,0,349.88603173630077,0.014843463897705078,1527588969.0471182
0,-0.010243462322894636,-0.0004080645622934753,0.01273260365317963,8.569355808759838,-891.4095677365026,-25.69735478491566,-1957.142857142827,0,0,2014.6774286203581,0,71,6.825621729093575,2014.6774286203581,0.0,0.0,0.0,0.11364926340488024,6.949514454821349,0,6.825621729093575,-108.5904322634974,74.30264521508434,42.8571428571729,0,0,0,349.8856236717385,0.014642477035522461,1527588969.0725026
