I_21,I_23,dif_generated_power2,dif_lambda2,dif_myu_21,dif_myu_23,dif_myu_lower_p2,dif_myu_lower_v2,dif_myu_upper_p2,dif_myu_upper_v2,dif_voltage2,generated_power2,iteration2,lambda2,modified_dif_voltage2,myu21,myu23,myu_lower_p2,myu_lower_v2,myu_upper_p2,myu_upper_v2,original_generated_power2,original_lambda2,original_voltage2,line21,line23,voltage2,time step,current time
-80.62895280719431,-57.24435236529814,2.7268780424805072e-05,-102.56054920612951,-919.3710471928057,-942.7556476347019,0,-38.395658692037046,0,-11.604341307962954,0.9516809084652778,-50000,577,9.297228778484962,6.922940978798238,0.0,0.0,0,0,9.297256008316724,0,-50000,9.297228778484962,363.4029164683441,0,0,363.4029164683441,0.0002167224884033203,1523791760.994256
-80.62742929661226,-57.243084368740824,2.722983176184357e-05,-102.54676097799529,-919.3725707033877,-942.7569156312592,0,-38.402916468344074,0,-11.597083531655926,0.950376285635457,-50000,578,9.297215201680881,6.922654157155904,0.0,0.0,0,0,9.297242393400843,0,-50000,9.297215201680881,363.410173352965,0,0,363.410173352965,0.0012364387512207031,1523791761.0062509
-80.6259057885103,-57.24181729740849,2.7191719961905392e-05,-102.53314643231715,-919.3740942114897,-942.7581827025915,0,-38.41017335296499,0,-11.58982664703501,0.9490995808343996,-50000,579,9.297201643115441,6.92236749938661,0.0,0.0,0,0,9.297228797540862,0,-50000,9.297201643115441,363.4174293563115,0,0,363.4174293563115,0.0002894401550292969,1523791761.0173533
-80.62438228635472,-57.24055113266729,2.7154425421116457e-05,-102.51970152002468,-919.3756177136453,-942.7594488673327,0,-38.417429356311516,0,-11.582570643688484,0.9478501402350048,-50000,580,9.297188102399152,6.922081002454604,0.0,0.0,0,0,9.297215220328152,0,-50000,9.297188102399152,363.4246844885529,0,0,363.4246844885529,0.0017542839050292969,1523791761.029927
-80.6228587935334,-57.23928585631995,2.7117928999231822e-05,-102.50642228819197,-919.3771412064666,-942.76071414368,0,-38.424684488552884,0,-11.575315511447116,0.9466273251493931,-50000,581,9.297174579151651,6.921794663395076,0.0,0.0,0,0,9.297201661363651,0,-50000,9.297174579151651,363.4319387596217,0,0,363.4319387596217,0.0012888908386230469,1523791761.0421712
-80.62133531335064,-57.23802145059324,2.708221200009575e-05,-102.49330487448606,-919.3786646866494,-942.7619785494068,0,-38.43193875962169,0,-11.568061240378313,0.945430512047551,-50000,582,9.29716107300148,6.921508479312706,0.0,0.0,0,0,9.297188120257651,0,-50000,9.29716107300148,363.439192179219,0,0,363.439192179219,0.0002777576446533203,1523791761.0529299
-80.61981184903743,-57.236757898134556,2.704725617164172e-05,-102.48034551034652,-919.3801881509626,-942.7632421018654,0,-38.43919217921899,0,-11.560807820781008,0.9442590917240068,-50000,583,9.297147583585884,6.9212224473797335,0.0,0.0,0,0,9.297174596629565,0,-50000,9.297147583585884,363.4464447568203,0,0,363.4464447568203,0.0013031959533691406,1523791761.0650592
-80.61828840374346,-57.235495181991496,2.701304368102342e-05,-102.4675405114831,-919.3817115962565,-942.7645048180085,0,-38.44644475682031,0,-11.553555243179687,0.9431124695611288,-50000,584,9.297134110550605,6.92093656483479,0.0,0.0,0,0,9.297161090107725,0,-50000,9.297134110550605,363.45369650168044,0,0,363.45369650168044,0.0002982616424560547,1523791761.0759814
-80.61676498054737,-57.23423328561239,2.697955711994382e-05,-102.45488628251042,-919.3832350194526,-942.7657667143876,0,-38.45369650168044,0,-11.54630349831956,0.941990064613492,-50000,585,9.297120653549682,6.920650828980854,0.0,0.0,0,0,9.297147600329165,0,-50000,9.297120653549682,363.4609474228389,0,0,363.4609474228389,0.0013091564178466797,1523791761.0879874
-80.61524158245334,-57.23297219283154,2.69467794833389e-05,-102.44237931107637,-919.3847584175467,-942.7670278071685,0,-38.4609474228389,0,-11.539052577161101,0.9408913097029199,-50000,586,9.297107212245256,6.9203652371842,0.0,0.0,0,0,9.297134126939422,0,-50000,9.297107212245256,363.46819752912467,0,0,363.46819752912467,0.00027489662170410156,1523791761.0990806
-80.61371821239788,-57.231711887863526,2.6914694165824926e-05,-102.43001616896072,-919.3862817876021,-942.7682881121365,0,-38.468197529124666,0,-11.531802470875334,0.9398156507500062,-50000,587,9.29709378630739,6.920079786872549,0.0,0.0,0,0,9.297120669592339,0,-50000,9.29709378630739,363.4754468291617,0,0,363.4754468291617,0.001088857650756836,1523791761.110858
-80.61219487324308,-57.2304523552873,2.6883284949263953e-05,-102.41779350458819,-919.3878051267569,-942.7695476447127,0,-38.47544682916168,0,-11.524553170838317,0.9387625469394152,-50000,588,9.297080375413861,6.919794475533962,0.0,0.0,0,0,9.297107227949864,0,-50000,9.297080375413861,363.48269533137295,0,0,363.48269533137295,0.00021886825561523438,1523791761.1216338
-80.6106715677862,-57.229193580049014,2.6852536002763827e-05,-102.4057080481216,-919.3893284322138,-942.770806419951,0,-38.48269533137295,0,-11.517304668627048,0.9377314698592727,-50000,589,9.297066979250006,6.919509300715134,0.0,0.0,0,0,9.297093801681863,0,-50000,9.297066979250006,363.4899430439857,0,0,363.4899430439857,0.001325368881225586,1523791761.1363595
-80.60914829875969,-57.22793554744271,2.6822431856032836e-05,-102.39375660519727,-919.3908517012403,-942.7720644525573,0,-38.489943043985704,0,-11.510056956014296,0.936721903601665,-50000,590,9.297053597508526,6.919224260020144,0.0,0.0,0,0,9.297080390465934,0,-50000,9.297053597508526,363.4971899750358,0,0,363.4971899750358,0.00023174285888671875,1523791761.1472254
-80.60762506882952,-57.22667824310861,2.6792957408261486e-05,-102.38193605627748,-919.3923749311705,-942.7733217568914,0,-38.49718997503578,0,-11.50281002496422,0.9357333442972049,-50000,591,9.297040229889323,6.918939351109145,0.0,0.0,0,0,9.29706699398723,0,-50000,9.297040229889323,363.50443613237235,0,0,363.50443613237235,0.001233816146850586,1523791761.1592033
-80.60610188059798,-57.225421653021726,2.6764097906806228e-05,-102.37024335424212,-919.393898119402,-942.7745783469783,0,-38.50443613237235,0,-11.495563867627652,0.9347652999260845,-50000,592,9.297026876099324,6.918654571697061,0.0,0.0,0,0,9.297053611938276,0,-50000,9.297026876099324,363.51168152366193,0,0,363.51168152366193,0.000274658203125,1523791761.1702628
-80.6045787366071,-57.22416576348621,2.673583895251852e-05,-102.35867552409036,-919.3954212633929,-942.7758342365138,0,-38.511681523661935,0,-11.488318476338065,0.9338172899697383,-50000,593,9.297013535852324,6.918369919552134,0.0,0.0,0,0,9.297040244018799,0,-50000,9.297013535852324,363.518926156393,0,0,363.518926156393,0.0012264251708984375,1523791761.1823058
-80.60305563933866,-57.22291056112624,2.670816647487584e-05,-102.34722966031404,-919.3969443606613,-942.7770894388738,0,-38.51892615639298,0,-11.481073843607021,0.9328888451404964,-50000,594,9.297000208868822,6.918085392494845,0.0,0.0,0,0,9.297026889935562,0,-50000,9.297000208868822,363.52617003787975,0,0,363.52617003787975,0.000270843505859375,1523791761.1933665
-80.60153259121648,-57.221656032879764,2.6681066740863457e-05,-102.3359029259882,-919.3984674087835,-942.7783439671202,0,-38.52617003787975,0,-11.473829962120249,0.9319795071630779,-50000,595,9.296986894875863,6.917800988396692,0.0,0.0,0,0,9.297013549402191,0,-50000,9.296986894875863,363.5334131752668,0,0,363.5334131752668,0.0012257099151611328,1523791761.205349
-80.60000959460524,-57.220402165988276,2.6654526328329098e-05,-102.32469254924217,-919.3999904053948,-942.7795978340117,0,-38.53341317526679,0,-11.466586824733213,0.9310888285540386,-50000,596,9.296973593606884,6.91751670517894,0.0,0.0,0,0,9.297000222139026,0,-50000,9.296973593606884,363.5406555755325,0,0,363.5406555755325,0.00026345252990722656,1523791761.216413
-80.59848665181505,-57.21914894799511,2.662853214197014e-05,-102.31359582483856,-919.401513348185,-942.7808510520049,0,-38.540655575532526,0,-11.459344424467474,0.9302163721654324,-50000,597,9.296960304801567,6.917232540811369,0.0,0.0,0,0,9.296986907872956,0,-50000,9.296960304801567,363.54789724549346,0,0,363.54789724549346,0.0013322830200195312,1523791761.2284105
-80.59696376509862,-57.217896366731225,2.6603071388464627e-05,-102.302610108527,-919.4030362349014,-942.7821036332688,0,-38.54789724549346,0,-11.45210275450654,0.9293617113482924,-50000,598,9.296947028205691,6.916948493311224,0.0,0.0,0,0,9.29697360633726,0,-50000,9.296947028205691,363.55513819180754,0,0,363.55513819180754,0.00027179718017578125,1523791761.2395096
-80.5954409366609,-57.21664441031635,2.6578131569365837e-05,-102.29173282148986,-919.4045590633391,-942.7833555896837,0,-38.55513819180754,0,-11.444861808192456,0.9285244290886112,-50000,599,9.29693376357099,6.916664560742305,0.0,0.0,0,0,9.296960317271477,0,-50000,9.29693376357099,363.56237842097846,0,0,363.56237842097846,0.001283884048461914,1523791761.251622
-80.59391816864775,-57.21539306714362,2.6553700486431353e-05,-102.28096144118172,-919.4060818313523,-942.7846069328564,0,-38.56237842097846,0,-11.437621579021538,0.9277041185500821,-50000,600,9.296920510655012,6.916380741213402,0.0,0.0,0,0,9.296947040421234,0,-50000,9.296920510655012,363.56961793935864,0,0,363.56961793935864,0.00028586387634277344,1523791761.2626631
-80.59239546316007,-57.214142325883586,2.652976622208314e-05,-102.27029350839439,-919.4076045368399,-942.7858576741164,0,-38.569617939358636,0,-11.430382060641364,0.9269003820379567,-50000,601,9.296907269220982,6.91609703287773,0.0,0.0,0,0,9.296933775538122,0,-50000,9.296907269220982,363.5768567531534,0,0,363.5768567531534,0.0012624263763427734,1523791761.2746048
-80.59087282224425,-57.21289217546541,2.6506317139407543e-05,-102.25972661749984,-919.4091271777557,-942.7871078245346,0,-38.57685675315338,0,-11.423143246846621,0.9261128314853977,-50000,602,9.296894039037676,6.915813433931504,0.0,0.0,0,0,9.296920522379551,0,-50000,9.296894039037676,363.5840948684238,0,0,363.5840948684238,0.00026488304138183594,1523791761.2855775
-80.58935024790117,-57.2116426050826,2.648334187504986e-05,-102.24925842224184,-919.4106497520988,-942.7883573949174,0,-38.58409486842379,0,-11.41590513157621,0.9253410877520309,-50000,603,9.296880819879279,6.915529942613233,0.0,0.0,0,0,9.296907280708613,0,-50000,9.296880819879279,363.59133229109057,0,0,363.59133229109057,0.0013954639434814453,1523791761.2976286
-80.58782774208225,-57.210393604177625,2.6460829333885272e-05,-102.238886629224,-919.4121722579177,-942.7896063958224,0,-38.591332291090566,0,-11.408667708909434,0.9245847806191705,-50000,604,9.29686761152527,6.915246557202494,0.0,0.0,0,0,9.296894050293947,0,-50000,9.29686761152527,363.5985690269369,0,0,363.5985690269369,0.00034046173095703125,1523791761.3087125
-80.58630530669575,-57.209145162442496,2.6438768676584345e-05,-102.22860900082742,-919.4136946933043,-942.7908548375575,0,-38.5985690269369,0,-11.4014309730631,0.9238435485676746,-50000,605,9.296854413760292,6.914963276019165,0.0,0.0,0,0,9.296880830909608,0,-50000,9.296854413760292,363.60580508161206,0,0,363.60580508161206,0.0011506080627441406,1523791761.3204663
-80.584782943601,-57.20789726980854,2.6417149316060318e-05,-102.21842334989196,-919.415217056399,-942.7921027301915,0,-38.60580508161206,0,-11.394194918387939,0.9231170385078258,-50000,606,9.296841226374028,6.914680097422291,0.0,0.0,0,0,9.29686762233495,0,-50000,9.296841226374028,363.6130404606343,0,0,363.6130404606343,0.0002219676971435547,1523791761.3313005
-80.58326065461472,-57.20664991644526,2.6395960922798167e-05,-102.20832754201547,-919.4167393453853,-942.7933500835547,0,-38.613040460634295,0,-11.386959539365705,0.9224049056754211,-50000,607,9.296828049161089,6.914397019809314,0.0,0.0,0,0,9.296854424354489,0,-50000,9.296828049161089,363.620275169394,0,0,363.620275169394,0.0011088848114013672,1523791761.343134
-80.58173844151042,-57.205403092747815,2.637519339998562e-05,-102.19831949121726,-919.4182615584896,-942.7945969072522,0,-38.620275169394006,0,-11.379724830605994,0.9217068133038993,-50000,608,9.296814881920898,6.914114041615079,0.0,0.0,0,0,9.296841236757789,0,-50000,9.296814881920898,363.6275092131567,0,0,363.6275092131567,0.00028967857360839844,1523791761.3539245
-80.580216306019,-57.20415678934103,2.635483689061857e-05,-102.1883971620482,-919.419783693981,-942.795843210659,0,-38.62750921315671,0,-11.372490786843287,0.9210224326268417,-50000,609,9.296801724457575,6.913831161311009,0.0,0.0,0,0,9.296828059339344,0,-50000,9.296801724457575,363.63474259706595,0,0,363.63474259706595,0.0012631416320800781,1523791761.3663545
-80.57869424983153,-57.202910997065146,2.633488176861931e-05,-102.17855856582173,-919.4213057501685,-942.7970890029349,0,-38.63474259706595,0,-11.365257402934049,0.9203514424903005,-50000,610,9.296788576579825,6.913548377404339,0.0,0.0,0,0,9.29681489189846,0,-50000,9.296788576579825,363.6419753261462,0,0,363.6419753261462,0.0002765655517578125,1523791761.377472
-80.57717227459591,-57.20166570697586,2.6315318635283802e-05,-102.16880175982078,-919.4228277254041,-942.7983342930241,0,-38.64197532614622,0,-11.358024673853777,0.9196935293564366,-50000,611,9.296775438100834,6.913265688437036,0.0,0.0,0,0,9.296801734239143,0,-50000,9.296775438100834,363.6492074053055,0,0,363.6492074053055,0.0012674331665039062,1523791761.3894856
-80.57565038192593,-57.20042091034031,2.629613830862354e-05,-102.15912484948058,-919.4243496180741,-942.7995790896597,0,-38.6492074053055,0,-11.350792594694497,0.9190483868628689,-50000,612,9.296762308838165,6.912983092985087,0.0,0.0,0,0,9.296788586169988,0,-50000,9.296762308838165,363.65643883933853,0,0,363.65643883933853,0.0002524852752685547,1523791761.4005105
-80.57412857339102,-57.199176598624604,2.6277331823365557e-05,-102.14952598062519,-919.425871426609,-942.8008234013754,0,-38.656438839338534,0,-11.343561160661466,0.9184157161216717,-50000,613,9.29674918861365,6.912700589657959,0.0,0.0,0,0,9.296775447504077,0,-50000,9.29674918861365,363.6636696329289,0,0,363.6636696329289,0.004172563552856445,1523791761.415018
-80.57260685052711,-57.1979327635006,2.6258890427399706e-05,-102.14000334611046,-919.4273931494729,-942.8020672364994,0,-38.66366963292887,0,-11.336330367071128,0.9177952249435748,-50000,614,9.296736077253293,6.9124181770972655,0.0,0.0,0,0,9.296762318058864,0,-50000,9.296736077253293,363.67089979065184,0,0,363.67089979065184,0.00024628639221191406,1523791761.4260879
-80.57108521483201,-57.19668939683004,2.6240805571120518e-05,-102.13055517886096,-919.428914785168,-942.80331060317,0,-38.670899790651845,0,-11.329100209348155,0.9171866281740222,-50000,615,9.296722974587176,6.912135853976707,0.0,0.0,0,0,9.296749197656078,0,-50000,9.296722974587176,363.6781293169769,0,0,363.6781293169769,0.0010867118835449219,1523791761.438361
-80.56956366776944,-57.19544649066847,2.6223068902098134e-05,-102.12117975502042,-919.4304363322306,-942.8045535093315,0,-38.67812931697688,0,-11.321870683023121,0.9165896472384247,-50000,616,9.296709880449358,6.9118536190005955,0.0,0.0,0,0,9.296736086121626,0,-50000,9.296709880449358,363.6853582162703,0,0,363.6853582162703,0.00022530555725097656,1523791761.4491475
-80.56804221076504,-57.19420403725337,2.620567226863102e-05,-102.11187538861122,-919.431957789235,-942.8057959627466,0,-38.68535821627029,0,-11.314641783729712,0.9160040102317453,-50000,617,9.296696794677784,6.911571470903766,0.0,0.0,0,0,9.296722983285491,0,-50000,9.296696794677784,363.6925864927973,0,0,363.6925864927973,0.001787424087524414,1523791761.4616406
-80.56652084521374,-57.19296202900864,2.6188607707311462e-05,-102.10264043615462,-919.4334791547863,-942.8070379709914,0,-38.69258649279732,0,-11.307413507202682,0.9154294514560206,-50000,618,9.296683717114192,6.911289408450472,0.0,0.0,0,0,9.296709888981638,0,-50000,9.296683717114192,363.69981415072476,0,0,363.69981415072476,0.00024366378784179688,1523791761.4726992
-80.56499957247524,-57.191720458530995,2.617186744657829e-05,-102.09347329039156,-919.4350004275248,-942.808279541469,0,-38.69981415072476,0,-11.300185849275238,0.9148657115586047,-50000,619,9.296670647604026,6.911007430433756,0.0,0.0,0,0,9.296696803047915,0,-50000,9.296670647604026,363.70704119412324,0,0,363.70704119412324,0.0012333393096923828,1523791761.4848168
-80.5634783938774,-57.190479318591656,2.61554438889533e-05,-102.08437238249462,-919.4365216061226,-942.8095206814083,0,-38.707041194123235,0,-11.292958805876765,0.9143125372208942,-50000,620,9.296657585996352,6.910725535674857,0.0,0.0,0,0,9.29668372532597,0,-50000,9.296657585996352,363.71426762696933,0,0,363.71426762696933,0.0004394054412841797,1523791761.4957676
-80.56195731071568,-57.18923860213238,2.613932961814669e-05,-102.0753361807001,-919.4380426892843,-942.8107613978676,0,-38.71426762696933,0,-11.285732373030669,0.9137696810225862,-50000,621,9.296644532143766,6.910443723022638,0.0,0.0,0,0,9.29667065566116,0,-50000,9.296644532143766,363.7214934531479,0,0,363.7214934531479,0.001371145248413086,1523791761.5077784
-80.56043632425656,-57.18799830225748,2.612351739372798e-05,-102.06636318899837,-919.4395636757434,-942.8120016977425,0,-38.7214934531479,0,-11.2785065468521,0.9132369014523647,-50000,622,9.296631485902317,6.910161991352652,0.0,0.0,0,0,9.296657593902463,0,-50000,9.296631485902317,363.72871867645415,0,0,363.72871867645415,0.00028586387634277344,1523791761.5188842
-80.5589154357341,-57.18675841223387,2.610800014579695e-05,-102.05745194614428,-919.4410845642659,-942.8132415877661,0,-38.72871867645415,0,-11.27128132354585,0.9127139625586551,-50000,623,9.296618447131424,6.909880339566826,0.0,0.0,0,0,9.29664453990239,0,-50000,9.296618447131424,363.7359433005958,0,0,363.7359433005958,0.0010902881622314453,1523791761.530615
-80.55739464635337,-57.18551892548646,2.6092770966101853e-05,-102.04860102560633,-919.4426053536466,-942.8144810745135,0,-38.73594330059581,0,-11.264056699404193,0.912200633956445,-50000,624,9.296605415693795,6.909598766592552,0.0,0.0,0,0,9.296631493516907,0,-50000,9.296605415693795,363.7431673291952,0,0,363.7431673291952,0.00022101402282714844,1523791761.5414188
-80.55587395728935,-57.18427983559138,2.6077823111592124e-05,-102.0398090328963,-919.4441260427106,-942.8157201644086,0,-38.74316732919522,0,-11.256832670804783,0.9116966906940434,-50000,625,9.296592391455357,6.909317271382406,0.0,0.0,0,0,9.296618454605351,0,-50000,9.296592391455357,363.7503907657911,0,0,363.7503907657911,0.0011200904846191406,1523791761.5531993
-80.55435336969197,-57.183041136278234,2.606314999376025e-05,-102.03107460858882,-919.445646630308,-942.8169588637218,0,-38.75039076579111,0,-11.24960923420889,0.9112019130636781,-50000,626,9.296579374285171,6.9090358529132345,0.0,0.0,0,0,9.296605423030353,0,-50000,9.296579374285171,363.7576136138408,0,0,363.7576136138408,0.00021839141845703125,1523791761.5639997
-80.5528328846816,-57.181802821419865,2.6048745182194466e-05,-102.02239642318455,-919.4471671153184,-942.8181971785801,0,-38.75761361384082,0,-11.242386386159183,0.9107160864732577,-50000,627,9.296566364055364,6.908754510185872,0.0,0.0,0,0,9.296592398657761,0,-50000,9.296566364055364,363.76483587672203,0,0,363.76483587672203,0.0012574195861816406,1523791761.5759935
-80.55131250335194,-57.18056488503521,2.603460239747335e-05,-102.01377317945298,-919.4486874966481,-942.8194351149648,0,-38.76483587672203,0,-11.235164123277968,0.9102390014184039,-50000,628,9.296553360641058,6.908473242224318,0.0,0.0,0,0,9.296579381356562,0,-50000,9.296553360641058,363.7720575577348,0,0,363.7720575577348,0.0002961158752441406,1523791761.5871022
-80.54979222676991,-57.1793273212802,2.6020715504060377e-05,-102.00520360942028,-919.4502077732301,-942.8206726787198,0,-38.7720575577348,0,-11.227942442265203,0.9097704533146498,-50000,629,9.296540363920297,6.908192048075449,0.0,0.0,0,0,9.29656637099881,0,-50000,9.296540363920297,363.7792786601031,0,0,363.7792786601031,0.0012464523315429688,1523791761.5990844
-80.5482720559786,-57.178090124449454,2.600707851385664e-05,-101.99668647622457,-919.4517279440214,-942.8219098755505,0,-38.7792786601031,0,-11.220721339896897,0.9093102422900756,-50000,630,9.296527373773978,6.907910926808285,0.0,0.0,0,0,9.296553367459554,0,-50000,9.296527373773978,363.7864991869769,0,0,363.7864991869769,0.0002770423889160156,1523791761.6101553
-80.5467519919938,-57.17685328897062,2.5993685575542713e-05,-101.98822057109646,-919.4532480080062,-942.8231467110294,0,-38.786499186976926,0,-11.213500813023074,0.9088581732371495,-50000,631,9.29651439008579,6.9076298775135,0.0,0.0,0,0,9.296540370616766,0,-50000,9.29651439008579,363.7937191414339,0,0,363.7937191414339,0.003428220748901367,1523791761.624133
-80.54523203580686,-57.1756168093998,2.5980530976355e-05,-101.9798047129807,-919.4547679641931,-942.8243831906002,0,-38.79371914143388,0,-11.206280858566117,0.908414055660387,-50000,632,9.296501412742137,6.907348899303145,0.0,0.0,0,0,9.296527380351279,0,-50000,9.296501412742137,363.8009385264809,0,0,363.8009385264809,0.0002453327178955078,1523791761.6347096
-80.54371218838696,-57.17438068042213,2.5967609142085735e-05,-101.97143774980213,-919.456287811613,-942.8256193195779,0,-38.80093852648088,0,-11.199061473519123,0.9079777034150993,-50000,633,9.296488441632087,6.9070679913096455,0.0,0.0,0,0,9.296514396546709,0,-50000,9.296488441632087,363.80815734505563,0,0,363.80815734505563,0.0012946128845214844,1523791761.6468577
-80.54219245068111,-57.17314489684611,2.595491462109578e-05,-101.96311855660315,-919.4578075493189,-942.8268551031539,0,-38.80815734505563,0,-11.191842654944367,0.9075489347515031,-50000,634,9.296475476647306,6.906787152685922,0.0,0.0,0,0,9.296501419089399,0,-50000,9.296475476647306,363.81537560002863,0,0,363.81537560002863,0.00024271011352539062,1523791761.6578019
-80.54067282360961,-57.17190945360187,2.5942442093196405e-05,-101.95484603354271,-919.4593271763904,-942.8280905463981,0,-38.81537560002863,0,-11.18462439997137,0.9071275722662904,-50000,635,9.296462517681988,6.906506382604448,0.0,0.0,0,0,9.296488447868352,0,-50000,9.296462517681988,363.82259329420447,0,0,363.82259329420447,0.0017595291137695312,1523791761.6709507
-80.53915330807285,-57.17067434573778,2.5930186364320207e-05,-101.94661910733703,-919.4608466919271,-942.8293256542622,0,-38.82259329420447,0,-11.177406705795534,0.9067134426472876,-50000,636,9.296449564632807,6.9062256802571085,0.0,0.0,0,0,9.29647548277517,0,-50000,9.296449564632807,363.8298104303234,0,0,363.8298104303234,0.00024390220642089844,1523791761.6824288
-80.53763390494964,-57.16943956841703,2.591814236296841e-05,-101.9384367296152,-919.4623660950504,-942.830560431583,0,-38.82981043032339,0,-11.170189569676609,0.906306376640714,-50000,637,9.296436617398856,6.905945044854462,0.0,0.0,0,0,9.296462523703989,0,-50000,9.296436617398856,363.8370270110629,0,0,363.8370270110629,0.0010221004486083984,1523791761.6941183
-80.53611461509661,-57.16820511691708,2.5906305133105434e-05,-101.93029787670821,-919.4638853849034,-942.8317948830829,0,-38.8370270110629,0,-11.1629729889371,0.9059062089970666,-50000,638,9.296423675881584,6.905664475625457,0.0,0.0,0,0,9.296449570551422,0,-50000,9.296423675881584,363.84424303903916,0,0,363.84424303903916,0.00022292137145996094,1523791761.7048993
-80.53459543935048,-57.166970986625074,2.5894669837711604e-05,-101.92220154904498,-919.4654045606495,-942.8330290133749,0,-38.844243039039156,0,-11.155756960960844,0.9055127783558419,-50000,639,9.29641073998475,6.905383971817116,0.0,0.0,0,0,9.296436623216504,0,-50000,9.29641073998475,363.85145851680846,0,0,363.85145851680846,0.0011532306671142578,1523791761.7167883
-80.53307637852811,-57.16573717303561,2.5883231753454083e-05,-101.91414677052671,-919.4669236214719,-942.8342628269644,0,-38.851458516808464,0,-11.148541483191536,0.9051259270256651,-50000,640,9.296397809614364,6.905103532693829,0.0,0.0,0,0,9.296423681600627,0,-50000,9.296397809614364,363.85867344686875,0,0,363.85867344686875,0.00021886825561523438,1523791761.7275455
-80.53155743342472,-57.164503671747866,2.5871986263581448e-05,-101.9061325870789,-919.4684425665753,-942.8354963282521,0,-38.85867344686875,0,-11.14132655313125,0.9047455011509555,-50000,641,9.296384884678632,6.904823157537123,0.0,0.0,0,0,9.296410745607496,0,-50000,9.296384884678632,363.8658878316606,0,0,363.8658878316606,0.0012669563293457031,1523791761.7395103
-80.53003860481851,-57.16327047846619,2.5860928863252752e-05,-101.89815806864499,-919.4699613951815,-942.8367295215338,0,-38.86588783166059,0,-11.134112168339414,0.9043713504236166,-50000,642,9.296371965087912,6.904542845645352,0.0,0.0,0,0,9.296397815143063,0,-50000,9.296371965087912,363.873101673569,0,0,363.873101673569,0.00026869773864746094,1523791761.7506344
-80.52851989346664,-57.16203758899155,2.585005515065575e-05,-101.8902223049081,-919.4714801065334,-942.8379624110084,0,-38.87310167356901,0,-11.12689832643099,0.9040033281207798,-50000,643,9.296359050754653,6.904262596333098,0.0,0.0,0,0,9.296384890115487,0,-50000,9.296359050754653,363.8803149749245,0,0,363.8803149749245,0.004219770431518555,1523791761.7656226
-80.5270013001109,-57.160804999226684,2.5839360834112313e-05,-101.88232440935099,-919.4729986998891,-942.8391950007733,0,-38.88031497492449,0,-11.119685025075512,0.9036412907914837,-50000,644,9.296346141593355,6.90398240893083,0.0,0.0,0,0,9.29637197043507,0,-50000,9.296346141593355,363.8875277380044,0,0,363.8875277380044,0.0002582073211669922,1523791761.7766204
-80.52548282547093,-57.15957270516583,2.5828841714314876e-05,-101.87446351326071,-919.4745171745291,-942.8404272948342,0,-38.887527738004394,0,-11.112472261995606,0.9032850986116046,-50000,645,9.296333237520518,6.903702282784678,0.0,0.0,0,0,9.296359056014213,0,-50000,9.296333237520518,363.89473996503403,0,0,363.89473996503403,0.001272439956665039,1523791761.7895405
-80.52396447025274,-57.158340702901,2.5818493694984568e-05,-101.86663877123647,-919.4760355297473,-942.841659297099,0,-38.894739965034034,0,-11.105260034965966,0.9029346148026889,-50000,646,9.296320338454592,6.903422217255894,0.0,0.0,0,0,9.296346146767366,0,-50000,9.296320338454592,363.90195165818807,0,0,363.90195165818807,0.00023794174194335938,1523791761.8002245
-80.52244623514298,-57.15710898861232,2.5808312773989428e-05,-101.85884935583454,-919.477553764857,-942.8428910113877,0,-38.90195165818807,0,-11.098048341811932,0.9025897058963892,-50000,647,9.296307444315936,6.9031422117206205,0.0,0.0,0,0,9.296333242610979,0,-50000,9.296307444315936,363.9091628195916,0,0,363.9091628195916,0.0014526844024658203,1523791761.8122888
-80.52092812081355,-57.155877558570864,2.579829504334441e-05,-101.85109446037677,-919.4790718791864,-942.8441224414291,0,-38.909162819591586,0,-11.090837180408414,0.9022502414984501,-50000,648,9.29629455502677,6.902862265569439,0.0,0.0,0,0,9.296320343463456,0,-50000,9.29629455502677,363.9163734513215,0,0,363.9163734513215,0.00025391578674316406,1523791761.8232646
-80.51941012791644,-57.15464640913183,2.5788436685658667e-05,-101.84337329480331,-919.4805898720836,-942.8453535908682,0,-38.916373451321476,0,-11.083626548678524,0.9019160944201303,-50000,649,9.296281670511137,6.902582378207143,0.0,0.0,0,0,9.296307449245113,0,-50000,9.296281670511137,363.9235835554072,0,0,363.9235835554072,0.0016210079193115234,1523791761.8357317
-80.51789225709001,-57.15341553673852,2.5778733975911905e-05,-101.8356850895434,-919.48210774291,-942.8465844632615,0,-38.92358355540722,0,-11.07641644459278,0.9015871403266829,-50000,650,9.296268790694846,6.902302549052308,0.0,0.0,0,0,9.296294559878124,0,-50000,9.296268790694846,363.93079313383214,0,0,363.93079313383214,0.0002598762512207031,1523791761.8463526
-80.51637450895896,-57.15218493791724,2.5769183277901675e-05,-101.82802909377642,-919.483625491041,-942.8478150620828,0,-38.93079313383214,0,-11.06920686616786,0.9012632577482691,-50000,651,9.29625591550545,6.902022777536956,0.0,0.0,0,0,9.296281675286485,0,-50000,9.29625591550545,363.9380021885347,0,0,363.9380021885347,0.0012965202331542969,1523791761.8583438
