delta_generated_power1,delta_lambda1,delta_voltage1,dif_generated_power1,dif_lambda1,dif_myu_12,dif_myu_lower_p1,dif_myu_upper_p1,dif_voltage1,generated_power1,iteration1,lambda1,modified_dif_voltage1,myu12,myu_lower_p1,myu_upper_p1,original_generated_power1,original_lambda1,P_12,line12,voltage1,time step,current time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,1527673181.212756
0,0.0,0.0,4.0,0,-2000,0,-30,0,0,1,0.0,0,0.0,2.0,0,0,0.0,0,0,350.0,0.0003635883331298828,1527673191.2214909
0,0.0,0.0,2.0,0.0,-2000.0,0,-30,0.0,0,2,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0,350.0,0.00038933753967285156,1527673191.241754
0,0.0,0.0,1.0,0.0,-2000.0,0,-30,0.0,0,3,0.0,0.0,0.0,3.5,0,0,0.0,0.0,0,350.0,0.00047516822814941406,1527673191.2555046
0,0.0749999999985107,-0.00035714285712629135,0.5,2.4999999998840394,-1997.500000000116,0,-30,-349.99999999769216,0,4,0.0749999999985107,-349.99999999769216,0.0,3.75,0,0,0.0749999999985107,2.4999999998840394,0,349.9996428571429,0.00036978721618652344,1527673191.2735214
0,0.07500000000149498,-0.0005357142857178587,0.1750000000014893,3.750000000025011,-1996.249999999975,0,-30,-262.5000000087141,0,5,0.15000000000000568,-262.5000000087141,0.0,3.8375000000007446,0,0,0.15000000000000568,3.750000000025011,0,349.99910714285716,0.00040793418884277344,1527673191.2848942
0,0.07656250000017906,-0.0006473214285733775,0.012499999999249667,4.531250000013642,-1995.4687499999864,0,-30,-218.75000000029843,0,6,0.22656250000018474,-218.75000000029843,0.0,3.8437500000003695,0,0,0.22656250000018474,4.531250000013642,0,349.9984598214286,0.002412557601928711,1527673191.29856
0,0.07812500000153655,-0.0007254464285892936,-0.07031250000055422,5.0781250001250555,-1994.921874999875,0,-30,-191.4062500020019,0,7,0.3046875000017213,-191.4062500020019,0.0,3.8085937500000924,0,0,0.3046875000017213,5.0781250001250555,0,349.997734375,0.0001232624053955078,1527673191.3117917
0,0.0788085937485361,-0.0007826450893162473,-0.11328125000181366,5.478515625014779,-1994.5214843749852,0,-30,-168.16406248871817,0,8,0.3834960937502574,-168.16406248871817,0.0,3.7519531249991855,0,0,0.3834960937502574,5.478515625014779,0,349.9969517299107,0.00015425682067871094,1527673191.325992
0,0.07861328124987799,-0.0008251953125295586,-0.13544921874944293,5.776367187507958,-1994.223632812492,0,-30,-145.94726562358892,0,9,0.4621093750001354,-145.94726562358892,0.0,3.684228515624464,0,0,0.4621093750001354,5.776367187507958,0,349.99612653459815,0.00011730194091796875,1527673191.337025
0,0.07781372070080483,-0.0008570207868388025,-0.14633789062459945,5.999145507672665,-1994.0008544923273,0,-30,-124.75585936854691,0,10,0.5399230957009402,-124.75585936854691,0.0,3.611059570312164,0,0,0.5399230957009402,5.999145507672665,0,349.9952695138113,0.0019183158874511719,1527673191.349738
0,0.0766845703127712,-0.0008808680943275249,-0.1509826660131044,6.166076660093722,-1993.8339233399063,0,-30,-105.16662598283801,0,11,0.6166076660137114,-105.16662598283801,0.0,3.535568237305612,0,0,0.6166076660137114,6.166076660093722,0,349.994388645717,0.00013256072998046875,1527673191.3635776
0,0.07542839050264272,-0.0008987481253370788,-0.1521759033193235,6.291236877359552,-1993.7087631226404,0,-30,-87.61215210333012,0,12,0.6920360565163541,-87.61215210333012,0.0,3.4594802856459506,0,0,0.6920360565163541,6.291236877359552,0,349.99348989759164,0.00015783309936523438,1527673191.377459
0,0.07417564392030584,-0.0009121567862280244,-0.1515163421623047,6.385097503596171,-1993.6149024964038,0,-30,-72.27268219040889,0,13,0.76621170043666,-72.27268219040889,0.0,3.383722114564798,0,0,0.76621170043666,6.385097503596171,0,349.9925777408054,0.00014352798461914062,1527673191.389804
0,0.07300207614890797,-0.0009222129413046787,-0.1499338150014582,6.455490589132751,-1993.5445094108672,0,-30,-59.13019180306355,0,14,0.839213776585568,-59.13019180306355,0.0,3.308755207064069,0,0,0.839213776585568,6.455490589132751,0,349.9916555278641,0.0001342296600341797,1527673191.4040208
0,0.07194609641925476,-0.0009297549724465171,-0.14796898364963706,6.508284807125619,-1993.4917151928744,0,-30,-48.04273843598958,0,15,0.9111598730048227,-48.04273843598958,0.0,3.2347707152392506,0,0,0.9111598730048227,6.508284807125619,0,349.99072577289166,0.00017881393432617188,1527673191.4171844
0,0.07102217525271892,-0.0009354114745292463,-0.14593058824407334,6.547880321704724,-1993.4521196782953,0,-30,-38.80360424970149,0,16,0.9821820482575416,-38.80360424970149,0.0,3.161805421117214,0,0,0.9821820482575416,6.547880321704724,0,349.98979036141714,0.00015354156494140625,1527673191.4295416
0,0.07023025900147362,-0.0009396538457622228,-0.14398746937475582,6.577576920335559,-1993.4224230796644,0,-30,-31.18142858682586,0,17,1.0524123072590152,-31.18142858682586,0.0,3.089811686429836,0,0,1.0524123072590152,6.577576920335559,0,349.9888507075714,0.000209808349609375,1527673191.4458156
0,0.06956208395031904,-0.0009428356228795565,-0.1422239936888514,6.599849360156895,-1993.400150639843,0,-30,-24.94513244125119,0,18,1.1219743912093343,-24.94513244125119,0.0,3.0186996895854104,0,0,1.1219743912093343,6.599849360156895,0,349.9879078719485,0.000125885009765625,1527673191.4591901
0,0.06900527253670474,-0.0009452219553622854,-0.14067408079474464,6.616553687535998,-1993.383446312464,0,-30,-19.878149629413656,0,19,1.190979663746039,-19.878149629413656,0.0,2.948362649188038,0,0,1.190979663746039,6.616553687535998,0,349.98696264999313,0.00012063980102539062,1527673191.472844
0,0.06854590342282307,-0.0009470117046816995,-0.13934231293407695,6.629081932572944,-1993.370918067427,0,-30,-15.78558867965603,0,20,1.259525567168862,-15.78558867965603,0.0,2.8786914927209994,0,0,1.259525567168862,6.629081932572944,0,349.98601563828845,0.00015115737915039062,1527673191.487432
0,0.06817005604132476,-0.0009483540166002058,-0.13821705988986155,6.638478116002489,-1993.3615218839975,0,-30,-12.496924169099657,0,21,1.3276956232101869,-12.496924169099657,0.0,2.8095829627760684,0,0,1.3276956232101869,6.638478116002489,0,349.98506728427185,0.00019860267639160156,1527673191.5008144
0,0.06786468006860025,-0.0009493607505532964,-0.1372785859862553,6.645525253674123,-1993.3544747463259,0,-30,-9.865992723013733,0,22,1.395560303278787,-9.865992723013733,0.0,2.740943669782941,0,0,1.395560303278787,6.645525253674123,0,349.9841179235213,0.0024480819702148438,1527673191.5140452
0,0.06761803024807067,-0.0009501158010039035,-0.1365039730617279,6.650810606828372,-1993.3491893931716,0,-30,-7.769469258509162,0,23,1.4631783335268578,-7.769469258509162,0.0,2.6726916832520766,0,0,1.4631783335268578,6.650810606828372,0,349.9831678077203,0.0009443759918212891,1527673191.5282726
0,0.06741982950170522,-0.0009506820888418588,-0.1358700167789344,6.6547746216940595,-1993.345225378306,0,-30,-6.104582993352778,0,24,1.530598163028563,-6.104582993352778,0.0,2.6047566748626094,0,0,1.530598163028563,6.6547746216940595,0,349.98221712563145,0.00012040138244628906,1527673191.541867
0,0.06726126890630324,-0.0009511068047345361,-0.13535483789117242,6.657747632942801,-1993.3422523670572,0,-30,-4.786548038126057,0,25,1.5978594319348662,-4.786548038126057,0.0,2.537079255917023,0,0,1.5978594319348662,6.657747632942801,0,349.9812660188267,0.00012183189392089844,1527673191.5559711
0,0.06713491592909193,-0.0009514253416114116,-0.13493868785188923,6.659977391279881,-1993.3400226087201,0,-30,-3.7459941140514275,0,26,1.6649943478639582,-3.7459941140514275,0.0,2.4696099119910784,0,0,1.6649943478639582,6.659977391279881,0,349.9803145934851,0.00013518333435058594,1527673191.569344
0,0.0670345768043068,-0.0009516642443259116,-0.13460425985503655,6.661649710281381,-1993.3383502897186,0,-30,-2.926557910450356,0,27,1.732028924668265,-2.926557910450356,0.0,2.40230778206356,0,0,1.732028924668265,6.661649710281381,0,349.9793629292408,0.00017762184143066406,1527673191.584254
0,0.06695514165910765,-0.0009518434213759974,-0.13433670673182507,6.66290394943303,-1993.337096050567,0,-30,-2.2827151534411314,0,28,1.7989840663273726,-2.2827151534411314,0.0,2.3351394286976475,0,0,1.7989840663273726,6.66290394943303,0,349.9784110858194,0.00021719932556152344,1527673191.599943
0,0.066892429701924,-0.0009519778041067184,-0.13412349502502008,6.663844628548077,-1993.336155371452,0,-30,-1.7778839151033026,0,29,1.8658764960292966,-1.7778839151033026,0.0,2.2680776811851375,0,0,1.8658764960292966,6.663844628548077,0,349.9774591080153,0.00013399124145507812,1527673191.6123238
0,0.06684304404074859,-0.0009520785911831808,-0.13395417721443414,6.664550138083314,-1993.3354498619167,0,-30,-1.3827986194082769,0,30,1.9327195400700452,-1.3827986194082769,0.0,2.2011005925779203,0,0,1.9327195400700452,6.664550138083314,0,349.9765070294241,0.00012254714965820312,1527673191.62697
0,0.06680424101724203,-0.0009521541814478951,-0.13382013264796555,6.665079270135266,-1993.3349207298647,0,-30,-1.074138211225545,0,31,1.9995237810872872,-1.074138211225545,0.0,2.1341905262539376,0,0,1.9995237810872872,6.665079270135266,0,349.97555487524266,0.00015544891357421875,1527673191.6408906
0,0.0667738159233231,-0.0009522108742316959,-0.1337143073412248,6.6654761194229195,-1993.334523880577,0,-30,-0.8333831036561605,0,32,2.0662975970106103,-0.8333831036561605,0.0,2.067333372583325,0,0,2.0662975970106103,6.6654761194229195,0,349.97460266436843,0.00012564659118652344,1527673191.6545572
0,0.06675000497403394,-0.0009522533937342814,-0.1336309695939355,6.66577375613997,-1993.33422624386,0,-30,-0.6458718884396148,0,33,2.1330476019846443,-0.6458718884396148,0.0,2.0005178877863576,0,0,2.1330476019846443,6.66577375613997,0,349.9736504109747,0.00015425682067871094,1527673191.6673043
0,0.06673140267446298,-0.0009522852834038531,-0.1335654897710019,6.665996983826972,-1993.334003016173,0,-30,-0.5000298533523164,0,34,2.1997790046591073,-0.5000298533523164,0.0,1.9337351429008567,0,0,2.1997790046591073,6.665996983826972,0,349.9726981256913,0.0033304691314697266,1527673191.682263
0,0.0667168928782571,-0.0009523092006702427,-0.13351414755996416,6.666164404492747,-1993.3338355955073,0,-30,-0.38674183330658707,0,35,2.2664958975373644,-0.38674183330658707,0.0,1.8669780691208746,0,0,2.2664958975373644,6.666164404492747,0,349.9717458164906,0.0001289844512939453,1527673191.6954832
0,0.06670559198147119,-0.0009523271385774024,-0.13347396665823918,6.666289970041817,-1993.3337100299582,0,-30,-0.29884596737247193,0,36,2.3332014895188355,-0.29884596737247193,0.0,1.800241085791755,0,0,2.3332014895188355,6.666289970041817,0,349.97079348935205,0.00012302398681640625,1527673191.7083955
0,0.06669680239390186,-0.0009523405920504047,-0.13344257531059034,6.666384144153881,-1993.3336158558461,0,-30,-0.23072666654206841,0,37,2.3998982919127374,-0.23072666654206841,0.0,1.7335197981364598,0,0,2.3998982919127374,6.666384144153881,0,349.96984114876,0.0001590251922607422,1527673191.7232866
0,0.06668997476828897,-0.000952350682098313,-0.13341809004919725,6.666454774688191,-1993.3335452253118,0,-30,-0.17798914984814473,0,38,2.4665882666810264,-0.17798914984814473,0.0,1.6668107531118612,0,0,2.4665882666810264,6.666454774688191,0,349.9688887980779,0.0001533031463623047,1527673191.7379742
