delta_generated_power3,delta_lambda3,delta_voltage3,dif_generated_power3,dif_lambda3,dif_myu_32,dif_myu_34,dif_myu_lower_p3,dif_myu_upper_p3,dif_voltage3,generated_power3,iteration3,lambda3,modified_dif_voltage3,myu32,myu34,myu_lower_p3,myu_upper_p3,original_generated_power3,original_lambda3,P_32,P_34,line32,line34,voltage3,time step,current time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,1527673181.2074459
-40,0.0,0.0,0,0,-2500,-1000,-40,40,0,-40,1,0.0,0,0.0,0.0,0.0,0.0,-40,0.0,0,0,0,0,350.0,0.000576019287109375,1527673191.2249687
0,0.0,-0.0028571428571240176,0.0,40.0,-2500.0,-1000.0,0,0,0.0,-40,2,0.0,0.0,0.0,0.0,0.0,0.0,-40,0.0,0.0,0.0,0,0,349.9971428571429,0.0007112026214599609,1527673191.2439027
0,0.0,-0.0014285714285620088,0.0,20.000000000131877,-2490.000000000066,-990.0000000000659,0,0,0.0,-40,3,0.0,0.0,0.0,0.0,0.0,0.0,-40,0.0,-9.999999999934062,-9.999999999934062,0,0,349.9957142857143,0.000782012939453125,1527673191.2578485
0,0.049999999999670315,-0.0012500000000272848,0.0,17.500000000048885,-2487.4999999999827,-990.0000000000659,0,0,-699.9999999953843,-40,4,0.049999999999670315,-699.9999999953843,0.0,0.0,0.0,0.0,-40,0.049999999999670315,-12.500000000017053,-9.999999999934062,0,0,349.9944642857143,0.0006647109985351562,1527673191.2697105
0,0.050000000000167695,-0.0011607142857315011,-0.049999999999670315,16.249999999907914,-2485.6249999999704,-990.6249999999375,0,0,-700.0000000023476,-40,5,0.09999999999983801,-700.0000000023476,0.0,0.0,0,0.024999999999835158,-40,0.09999999999983801,-14.375000000029559,-9.375000000062528,0,0,349.99330357142856,0.005209922790527344,1527673191.2859282
0,0.0515625000000952,-0.00110491071427532,-0.07500000000000286,15.46874999972033,-2484.2187499999113,-991.249999999809,0,0,-721.8750000013329,-40,6,0.1515624999999332,-721.8750000013329,0.0,0.0,0,0.06249999999983659,-40,0.1515624999999332,-15.781250000088676,-8.750000000190994,0,0,349.9921986607143,0.001873016357421875,1527673191.2990086
0,0.05312500000067555,-0.0010658482142957837,-0.08906250000009662,14.921875000006821,-2483.164062500066,-991.7578124999409,0,0,-743.7500000094576,-40,7,0.20468750000060876,-743.7500000094576,0.0,0.0,0,0.10703124999988489,-40,0.20468750000060876,-16.83593749993406,-8.242187500059117,0,0,349.9911328125,0.00022077560424804688,1527673191.3099735
0,0.05468749999968603,-0.0010372488839038851,-0.09765625000072387,14.521484374918145,-2482.3730468749827,-992.1484374999352,0,0,-765.6249999956042,-40,8,0.2593750000002948,-765.6249999956042,0.0,0.0,0,0.15585937500024682,-40,0.2593750000002948,-17.626953125017053,-7.8515625000648015,0,0,349.9900955636161,0.0035343170166015625,1527673191.3243797
0,0.05625000000023722,-0.0010159737723256512,-0.10351562500004796,14.22363281282287,-2481.779785156419,-992.4438476564035,0,0,-787.5000000033212,-40,9,0.315625000000532,-787.5000000033212,0.0,0.0,0,0.2076171875002708,-40,0.315625000000532,-18.220214843580607,-7.556152343596523,0,0,349.98907958984375,0.002054929733276367,1527673191.3381596
0,0.05775756835854562,-0.001000061035199451,-0.1080078125002612,14.000854492459212,-2481.3348388672975,-992.6660156251614,0,0,-808.6059570196385,-40,10,0.3733825683590776,-808.6059570196385,0.0,0.0,0,0.26162109375040143,-40,0.3733825683590776,-18.665161132702224,-7.333984374838565,0,0,349.98807952880856,0.0010821819305419922,1527673191.3509123
0,0.059155273437145495,-0.0009881373813982464,-0.11176147460867619,13.833923339839203,-2481.0011291504566,-992.8327941893826,0,0,-828.1738281200369,-40,11,0.4325378417962231,-828.1738281200369,0.0,0.0,0,0.3175018310547395,-40,0.4325378417962231,-18.998870849543437,-7.167205810617361,0,0,349.98709139142716,0.0017235279083251953,1527673191.3642395
0,0.06040878295903407,-0.0009791973658934694,-0.11503601074148362,13.708763122772325,-2480.750846862975,-992.9579162597975,0,0,-845.722961426477,-40,12,0.4929466247552572,-845.722961426477,0.0,0.0,0,0.3750198364254813,-40,0.4929466247552572,-19.249153137025132,-7.042083740202543,0,0,349.98611219406126,0.0002675056457519531,1527673191.3749187
0,0.061504364013263424,-0.0009724930354764183,-0.11792678832977588,13.614902496535706,-2480.563135147264,-993.0517673492716,0,0,-861.0610961856873,-40,13,0.5544509887685206,-861.0610961856873,0.0,0.0,0,0.43398323059036925,-40,0.5544509887685206,-19.43686485273588,-6.948232650728414,0,0,349.9851397010258,0.0016069412231445312,1527673191.3892944
