delta_generated_power2,delta_lambda2,delta_voltage2,dif_generated_power2,dif_lambda2,dif_myu_21,dif_myu_23,dif_myu_lower_p2,dif_myu_upper_p2,dif_voltage2,generated_power2,iteration2,lambda2,modified_dif_voltage2,myu21,myu23,myu_lower_p2,myu_upper_p2,original_generated_power2,original_lambda2,P_21,P_23,line21,line23,voltage2,time step,current time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,1526297841.5702171
0,0.0,0.0,5.0,0,-1000,-2000,0,-900,0,0,1,0.0,0,0.0,0.0,2.5,0,0,0.0,0,0,0,0,350.0,0.00087738037109375,1526297851.5851343
0,0.0,0.0,2.5,0.0,-1000.0,-2000.0,0,-900,0.0,0,2,0.0,0.0,0.0,0.0,3.75,0,0,0.0,0.0,0.0,0,0,350.0,0.9032943248748779,1526297852.5009942
0,0.15000000000000568,-0.010714285714300331,1.25,150.00000000000568,-849.9999999999943,-2000.0,0,-900,0.0,0,3,0.15000000000000568,0.0,0.0,0.0,4.375,0,0,0.15000000000000568,150.00000000000568,0.0,0,0,349.9892857142857,0.0075795650482177734,1526297852.5193622
0,0.07499999999980389,-0.010714285714300331,0.4749999999999943,149.99999999980673,-812.5000000001421,-1962.4999999999488,0,-900,1050.0000000000398,0,4,0.22499999999980957,1050.0000000000398,0.0,0.0,4.612499999999997,0,0,0.22499999999980957,187.4999999998579,-37.50000000005116,0,0,349.9785714285714,0.003792285919189453,1526297852.5343833
0,0.056249999999902656,-0.010714285714243488,0.16250000000019327,149.99999999980673,-793.750000000216,-1943.7500000000227,0,-900,1312.4999999986571,0,5,0.28124999999971223,1312.4999999986571,0.0,0.0,4.693750000000094,0,0,0.28124999999971223,206.249999999784,-56.24999999997726,0,0,349.96785714285716,0.0017659664154052734,1526297852.546742
0,0.03731250000028119,-0.010031249999997272,0.025000000000193978,140.43750000016075,-784.3749999999545,-1924.8125000001153,0,-900,1443.749999998314,0,6,0.3185624999999934,1443.749999998314,0.0,0.0,4.706250000000191,0,0,0.3185624999999934,215.62500000004547,-75.18749999988472,0,0,349.95782589285716,0.002943754196166992,1526297852.561416
0,0.02940624999922692,-0.008232142857139024,-0.0248125000001842,115.24999999994634,-785.1093750000473,-1900.3593749999936,0,-900,1201.812500010072,0,7,0.34796874999922034,1201.812500010072,0.0,0.0,4.693843750000099,0,0,0.34796874999922034,214.8906249999527,-99.64062500000637,0,0,349.94959375,0.0015528202056884766,1526297852.5740376
0,0.1830468750002836,-0.00824665178572559,-0.04181249999931902,115.45312500015825,-776.2382812499595,-1891.6914062501178,0,-900,-946.3125000017553,0,8,0.5310156249995039,-946.3125000017553,0.0,0.0,4.672937500000439,0,0,0.5310156249995039,223.76171875004047,-108.30859374988222,0,0,349.9413470982143,0.00407719612121582,1526297852.5908656
0,0.24043187499976848,-0.007698119419615068,-0.20395312499994334,107.7736718748099,-770.4628906251401,-1878.23656249995,0,-900,-1857.2148437494197,0,9,0.7714474999992724,-1857.2148437494197,0.0,0.0,4.570960937500468,0,0,0.7714474999992724,229.53710937485994,-121.76343750005003,0,0,349.9336489787947,0.0002143383026123047,1526297852.6020083
0,0.2889776953130865,-0.007460015345998272,-0.34240843749974026,104.44021484377686,-763.4502539062851,-1867.890468750062,0,-900,-2583.5247265703338,0,10,1.060425195312359,-2583.5247265703338,0.0,0.0,4.399756718750598,0,0,1.060425195312359,236.54974609371493,-132.10953124993807,0,0,349.9261889634487,0.002794027328491211,1526297852.615688
0,0.3106222021485614,-0.007156384626114232,-0.4601819140629566,100.18938476559924,-757.1867578125477,-1857.376142578147,0,-900,-2946.0594433614688,0,11,1.3710473974609203,-2946.0594433614688,0.0,0.0,4.169665761719119,0,0,1.3710473974609203,242.81324218745226,-142.62385742185302,0,0,349.91903257882257,0.003139019012451172,1526297852.6297638
0,0.32429751313499966,-0.006910987091941934,-0.5407131591800394,96.75381928698812,-751.0308020021057,-1847.7846212890938,0,-900,-3185.61171387216,0,12,1.69534491059592,-3185.61171387216,0.0,0.0,3.8993091821290995,0,0,1.69534491059592,248.9691979978943,-152.21537871090618,0,0,349.9121215917306,0.0047719478607177734,1526297852.6458812
0,0.32990676213421377,-0.006665509592949093,-0.5946540927250195,93.31713430148625,-745.2623818239488,-1838.579516125435,0,-900,-3312.2547896581855,0,13,2.0252516727301337,-3312.2547896581855,0.0,0.0,3.6019821357665895,0,0,2.0252516727301337,254.73761817605123,-161.42048387456498,0,0,349.9054560821377,0.0002238750457763672,1526297852.6570861
