I_32,dif_generated_power3,dif_lambda3,dif_myu_32,dif_myu_lower_p3,dif_myu_lower_v3,dif_myu_upper_p3,dif_myu_upper_v3,dif_voltage3,generated_power3,iteration3,lambda3,modified_dif_voltage3,myu32,myu_lower_p3,myu_lower_v3,myu_upper_p3,myu_upper_v3,original_generated_power3,original_lambda3,original_voltage3,line32,voltage3,time step,current time
-64.21866526916233,-0.0939748905515635,29233.55517030582,-935.7813347308377,0,1.6291429033143459,0,-51.629142903314346,-15764.72360244173,-50000,14,0.4174820737160751,-47.419736292165396,0.0,0,241.11870727462588,0.32545256100474557,0,-50000,0.4174820737160751,323.0758812045908,0,323.0758812045908,0.00012254714965820312,1523627911.5618055
-58.81940061303908,-0.09202951271132953,30996.87031501655,-941.1805993869609,0,1.9241187954091856,0,-51.924118795409186,-14469.233641400524,-50000,15,0.45882274126293376,-43.10279898157447,0.0,0,433.53058681554444,0.37146731736041033,0,-50000,0.45882274126293376,322.6389090466263,0,322.6389090466263,0.0014622211456298828,1523627911.574633
-59.039661766173026,-0.08735542390252343,30951.507937280123,-940.960338233827,0,2.3610909533737185,0,-52.36109095337372,-12748.725954403253,-50000,16,0.49524767256122876,-37.31938451061163,0.0,0,669.6396821529163,0.4151450293116721,0,-50000,0.49524767256122876,322.39960257387474,0,322.39960257387474,0.0001590251922607422,1523627911.5859919
-59.92575107683024,-0.08010264324955668,30679.961668888984,-940.0742489231698,0,2.600397426125255,0,-52.600397426125255,-11113.33658074413,-50000,17,0.5270000627919262,-31.62176637217697,0.0,0,929.6794247654418,0.4551963509364504,0,-50000,0.5270000627919262,322.2047678445507,0,322.2047678445507,0.001466512680053711,1523627911.598755
-62.28853271536934,-0.07180371185547585,29930.33777706672,-937.7114672846307,0,2.7952321554492983,0,-52.7952321554493,-9689.970260915827,-50000,18,0.5546856921088286,-26.473047081171874,0.0,0,1209.2026403103716,0.4910982068641883,0,-50000,0.5546856921088286,322.10851892626414,0,322.10851892626414,0.00014066696166992188,1523627911.6094966
-64.54587196604905,-0.06358748524464025,29209.22477821167,-935.454128033951,0,2.8914810737358607,0,-52.89148107373586,-8643.091828055904,-50000,19,0.5793802401889883,-22.407518395153684,0.0,0,1498.3507476839577,0.5228919494865084,0,-50000,0.5793802401889883,322.0619810071206,0,322.0619810071206,0.0011508464813232422,1523627911.6247754
-66.49333428595753,-0.05648829070247985,28585.025036095823,-933.5066657140425,0,2.9380189928793925,0,-52.93801899287939,-7998.867422966649,-50000,20,0.6022341471117502,-19.541362116878858,0.0,0,1792.152646971897,0.5511360948377484,0,-50000,0.6022341471117502,322.05912034098156,0,322.05912034098156,0.00019598007202148438,1523627911.6359954
-67.62161118132497,-0.05109805227400177,28221.843386902598,-932.378388818675,0,2.940879659018435,0,-52.940879659018435,-7747.94693352984,-50000,21,0.6243711383504068,-17.864860126506592,0.0,0,2086.2406128737402,0.5766851209747492,0,-50000,0.6243711383504068,322.0751576495182,0,322.0751576495182,0.0008389949798583984,1523627911.6479342
-67.85741521925104,-0.047686017375657586,28144.812295570908,-932.142584780749,0,2.9248423504818106,0,-52.92484235048181,-7826.3562455461315,-50000,22,0.6467321561948243,-17.196873279094763,0.0,0,2378.7248479219215,0.600528129662578,0,-50000,0.6467321561948243,322.09736342142503,0,322.09736342142503,0.00012493133544921875,1523627911.6591384
-67.18136331639528,-0.04620402653224631,28361.060004732237,-932.8186366836047,0,2.9026365785749704,0,-52.90263657857497,-8152.378507967832,-50000,23,0.6700246662175895,-17.294674272986338,0.0,0,2668.9885057794186,0.6236301429287011,0,-50000,0.6700246662175895,322.11304550046225,0,322.11304550046225,0.0008378028869628906,1523627911.670859
-65.73388157282352,-0.04639452328888838,28826.2592140111,-934.2661184271765,0,2.886954499537751,0,-52.88695449953775,-8635.927287989585,-50000,24,0.694698744183274,-17.885898339849575,0.0,0,2957.6839557331937,0.6468274045731452,0,-50000,0.694698744183274,322.1156668677112,0,322.1156668677112,0.00013136863708496094,1523627911.6814604
-63.69657845671554,-0.047871339610128794,29482.334153223586,-936.3034215432845,0,2.884333132288816,0,-52.884333132288816,-9195.298163561538,-50000,25,0.7209710246505927,-18.71960139183813,0.0,0,3246.1172689620753,0.6707630743782096,0,-50000,0.7209710246505927,322.10185200147686,0,322.10185200147686,0.001524209976196289,1523627911.694026
-61.2803102557848,-0.05020795027238312,30261.49857538662,-938.7196897442152,0,2.898147998523143,0,-52.89814799852314,-9764.049803133385,-50000,26,0.7488683098024024,-19.588618253534506,0.0,0,3535.93206881439,0.6958670495144011,0,-50000,0.7488683098024024,322.07179303253525,0,322.07179303253525,0.000125885009765625,1523627911.704821
-58.678396090323304,-0.05300126028800123,31101.343758916268,-941.3216039096767,0,2.928206967464746,0,-52.928206967464746,-10295.538124227249,-50000,27,0.7782841330144802,-20.344357951089073,0.0,0,3828.7527655608646,0.7223676796584018,0,-50000,0.7782841330144802,322.02774205218725,0,322.02774205218725,0.30397748947143555,1523627912.0199993
-56.051952087443055,-0.05591645335607842,31949.716431663328,-943.948047912557,0,2.97225794781275,0,-52.97225794781275,-10762.62310331218,-50000,28,0.8090344847382293,-20.897232448977732,0.0,0,4125.97856034214,0.7503259063364409,0,-50000,0.8090344847382293,321.9732723816641,0,321.9732723816641,0.0023636817932128906,1523627912.0332503
-53.51709203038922,-0.058708578401788336,32768.9267506249,-946.4829079696108,0,3.026727618335883,0,-53.02672761833588,-11155.215864040812,-50000,29,0.8409065300640601,-21.210244705844772,0.0,0,4428.651322175728,0.7796801955373351,0,-50000,0.8409065300640601,321.91232701620225,0,321.91232701620225,0.00023889541625976562,1523627912.0440297
-51.145099713334616,-0.06122633452672499,33535.76193580475,-948.8549002866654,0,3.087672983797745,0,-53.087672983797745,-11476.199386641672,-50000,30,0.8736956711687506,-21.287340304954345,0.0,0,4737.4186205555025,0.8102933628006976,0,-50000,0.8736956711687506,321.8486339215481,0,321.8486339215481,0.0019495487213134766,1523627912.0569296
-48.96689289886865,-0.06340230836805294,34240.07241311637,-951.0331071011313,0,3.151366078451872,0,-53.15136607845187,-11737.02968081942,-50000,31,0.9072300416853775,-21.16035408738575,0.0,0,5052.55522840069,0.841994516984724,0,-50000,0.9072300416853775,321.7852796096719,0,321.7852796096719,0.0001430511474609375,1523627912.068059
-46.98183745645508,-0.06523552470065341,34881.93629749845,-953.0181625435449,0,3.214720390328125,0,-53.214720390328125,-11953.602659664357,-50000,32,0.9413831921415613,-20.87640425186794,0.0,0,5374.027267433503,0.8746122793350508,0,-50000,0.9413831921415613,321.7245237660237,0,321.7245237660237,0.0012614727020263672,1523627912.080318
-45.167480363233494,-0.06677091280651049,35468.51389042748,-954.8325196367665,0,3.275476233976292,0,-53.27547623397629,-12142.877708906199,-50000,33,0.9760771284527219,-20.487323969946416,0.0,0,5701.5748908311325,0.907997735738306,0,-50000,0.9760771284527219,321.6677662597827,0,321.6677662597827,0.0001499652862548828,1523627912.0910451
-43.489109349768,-0.06807939271441588,36010.9553388327,-956.510890650232,0,3.332233740217305,0,-53.332233740217305,-12320.418511024938,-50000,34,1.0112783241985075,-20.041754386522705,0.0,0,6034.798264852863,0.9420374320955139,0,-50000,1.0112783241985075,321.61563759602745,0,321.61563759602745,0.0025634765625,1523627912.1047273
-41.90782582709403,-0.06924089210299356,36521.787876355884,-958.092174172906,0,3.3843624039725455,0,-53.384362403972546,-12498.872876319017,-50000,35,1.046989389559419,-19.58007351794977,0.0,0,6373.234505250118,0.9766578781470108,0,-50000,1.046989389559419,321.56815499999476,0,321.56815499999476,0.0001304149627685547,1523627912.115502
-40.38669040557579,-0.07033151141240812,37012.926479723,-959.6133095944242,0,3.4318450000052394,0,-53.43184500000524,-12687.27889273325,-50000,36,1.083238757824371,-19.131894834118008,0.0,0,6716.419005250642,1.011823633853215,0,-50000,1.083238757824371,321.5249074875729,0,321.5249074875729,0.0019378662109375,1523627912.1283343
-38.89474414622612,-0.07141512397115601,37494.37098663183,-961.1052558537739,0,3.475092512427125,0,-53.475092512427125,-12891.028088960966,-50000,37,1.1200702666499738,-18.715658660934935,0.0,0,7063.928256493355,1.047531195838793,0,-50000,1.1200702666499738,321.48523672890417,0,321.48523672890417,0.0001399517059326172,1523627912.1390896
-37.40907951628628,-0.07253907081118083,37973.53321589631,-962.5909204837137,0,3.5147632710958305,0,-53.51476327109583,-13112.288232665045,-50000,38,1.157533947314731,-18.339725998021336,0.0,0,7415.404583602938,1.0838007312443834,0,-50000,1.157533947314731,321.4483935738241,0,321.4483935738241,0.3018805980682373,1523627912.4514885
-35.91528994194903,-0.07373321607034766,38455.087743422366,-964.084710058051,0,3.5516064261759084,0,-53.55160642617591,-13350.695197150886,-50000,39,1.195678790735162,-18.00438614629683,0.0,0,7770.565226220529,1.1206673392795572,0,-50000,1.195678790735162,321.4136582076755,0,321.4136582076755,0.00012302398681640625,1523627912.4620016
-34.406735398688966,-0.07501145145560484,38941.20530852386,-965.593264601311,0,3.586341792324504,0,-53.586341792324504,-13604.147877432604,-50000,40,1.2345477846706838,-17.704254743114568,0.0,0,8129.19940545298,1.1581730650073596,0,-50000,1.2345477846706838,321.380420366987,0,321.380420366987,0.0024652481079101562,1523627912.4755027
-34.33975177632249,-0.07637471966332421,38963.87613882749,-965.6602482236775,0,3.619579633013018,0,-53.61957963301302,-13875.713324378657,-50000,41,1.2741926798831942,-17.430649218823604,0.0,0,8491.15736875428,1.1963604248390216,0,-50000,1.2741926798831942,321.41597674079304,0,321.41597674079304,0.00012445449829101562,1523627912.7876554
-33.305580147817295,-0.07783225504417257,39295.054425870534,-966.6944198521827,0,3.5840232592069583,0,-53.58402325920696,-14306.727237549863,-50000,42,1.3150690434190508,-17.646668409446306,0.0,0,8849.559694674976,1.2352765523611078,0,-50000,1.3150690434190508,321.43023897309706,0,321.43023897309706,0.0007441043853759766,1523627912.7991734
-32.72756961411346,-0.07979249105794306,39480.36947792684,-967.2724303858865,0,3.5697610269029383,0,-53.56976102690294,-14786.92251833579,-50000,43,1.3573173934714389,-18.02042133762534,0.0,0,9206.53579736527,1.2751727978900793,0,-50000,1.3573173934714389,321.4723647200584,0,321.4723647200584,0.002651214599609375,1523627912.8129156
-31.129673904882225,-0.08214459558135956,39992.670116833215,-968.8703260951178,0,3.5276352799415918,0,-53.52763527994159,-15460.84091349148,-50000,44,1.401491224652843,-19.008250866790647,0.0,0,9559.299325359429,1.3162450956807592,0,-50000,1.401491224652843,321.49545297095113,0,321.49545297095113,0.011087894439697266,1523627912.8354194
-30.509643230899428,-0.08524612897208383,40191.28842949987,-969.4903567691006,0,3.504547029048865,0,-53.504547029048865,-16091.46273945133,-50000,45,1.4474668324798468,-19.863554413359644,0.0,0,9909.754028264315,1.3588681601668011,0,-50000,1.4474668324798468,321.5571677585645,0,321.5571677585645,0.010159969329833984,1523627912.8563924
-29.307566720904674,-0.08859867231304563,40575.94185133073,-970.6924332790953,0,3.4428322414354966,0,-53.4428322414355,-16733.78848613148,-50000,46,1.4952776567259367,-20.768695809415153,0.0,0,10254.037252407865,1.403167496323324,0,-50000,1.4952776567259367,321.59397809068577,0,321.59397809068577,0.011087894439697266,1523627912.87806
-28.575514542100677,-0.09211016040261266,40810.286602417604,-971.4244854578993,0,3.4060219093142337,0,-53.406021909314234,-17332.85810185751,-50000,47,1.5448001084455296,-21.55441893712337,0.0,0,10594.639443339289,1.4492225765246305,0,-50000,1.5448001084455296,321.6460816427771,0,321.6460816427771,0.011003971099853516,1523627912.8996658
-27.67398342537888,-0.09557753192089913,41098.77166777973,-972.3260165746211,0,3.353918357222881,0,-53.35391835722288,-17905.743927988533,-50000,48,1.5959593768112112,-22.27281967377876,0.0,0,10930.031279061577,1.49701134248508,0,-50000,1.5959593768112112,321.686710322887,0,321.686710322887,0.011531352996826172,1523627912.9223607
-27.02608239392646,-0.0989480343261313,41306.0684617825,-972.9739176060735,0,3.313289677113005,0,-53.313289677113005,-18428.816809022705,-50000,49,1.6486131391227048,-22.85069219783164,0.0,0,11261.360246772878,1.5464853596481456,0,-50000,1.6486131391227048,321.7318211924629,0,321.7318211924629,0.010846376419067383,1523627912.943888
-26.375398894443833,-0.1021277794745592,41514.19487901291,-973.6246011055562,0,3.2681788075370832,0,-53.26817880753708,-18908.126983170543,-50000,50,1.7026363590746207,-23.3061502875876,0.0,0,11588.178127526586,1.597549249385425,0,-50000,1.7026363590746207,321.77056172916537,0,321.77056172916537,0.012095212936401367,1523627912.9671445
-25.888888816404574,-0.10508710968919566,41669.717703001596,-974.1111111835954,0,3.2294382708346347,0,-53.229438270834635,-19334.656575868892,-50000,51,1.7578782350056747,-23.61059530447198,0.0,0,11911.12195461005,1.650092804230023,0,-50000,1.7578782350056747,321.80927698183814,0,321.80927698183814,0.011010408401489258,1523627912.9887028
-25.459770733785945,-0.10778543077565184,41806.80958803698,-974.540229266214,0,3.1907230181618615,0,-53.19072301816186,-19712.07946753194,-50000,52,1.814198462055766,-23.774694760846437,0.0,0,12230.194256426235,1.7039855196178488,0,-50000,1.814198462055766,321.843609982785,0,321.843609982785,0.31174564361572266,1523627913.311716
-25.150106359840265,-0.11021294243791724,41905.59897769801,-974.8498936401597,0,3.156390017215017,0,-53.15639001721502,-20038.764289366398,-50000,53,1.8714520743110987,-23.79254002764272,0.0,0,12545.833258147737,1.7590919908368075,0,-50000,1.8714520743110987,321.87616647309545,0,321.87616647309545,0.011528730392456055,1523627913.3342443
-24.911190507807532,-0.11236008347429127,41981.68149706595,-975.0888094921925,0,3.123833526904548,0,-53.12383352690455,-20318.66646460074,-50000,54,1.929505407067101,-23.67560894974696,0.0,0,12858.216610838192,1.815272032573953,0,-50000,1.929505407067101,321.9052835667907,0,321.9052835667907,0.010601520538330078,1523627913.3556437
-24.761839784400763,-0.11423337449314785,42029.032942567035,-975.2381602155992,0,3.094716433209328,0,-53.09471643320933,-20553.978178376827,-50000,55,1.9882310590053205,-23.4298383861064,0.0,0,13167.688254159124,1.8723887198205271,0,-50000,1.9882310590053205,321.93213503368713,0,321.93213503368713,0.011521577835083008,1523627913.3777487
-24.676055884096968,-0.11584233918479336,42055.98464502209,-975.323944115903,0,3.067864966312868,0,-53.06786496631287,-20749.33965103001,-50000,56,2.047514886579692,-23.068847037530933,0.0,0,13474.47475079041,1.9303098894129238,0,-50000,2.047514886579692,321.95619357228685,0,321.95619357228685,0.010996341705322266,1523627913.3994515
-24.65513098968586,-0.11720499716676813,42062.12787453461,-975.3448690103141,0,3.0438064277131502,0,-53.04380642771315,-20908.76708791826,-50000,57,2.107254221116601,-22.60431004111259,0.0,0,13778.855393561726,1.988912387996308,0,-50000,2.107254221116601,321.97809131619766,0,321.97809131619766,0.011454343795776367,1523627913.4219542
-24.6824894793167,-0.11834183312029323,42052.77914851748,-975.3175105206833,0,3.0219086838023372,0,-53.02190868380234,-21037.233246091375,-50000,58,2.1673606018197193,-22.050960064519227,0.0,0,14081.04626194196,2.048083304556455,0,-50000,2.1673606018197193,321.9977791567963,0,321.9977791567963,0.01131749153137207,1523627913.4440598
-24.75296487755884,-0.11927729726326453,42029.60028187987,-975.2470351224412,0,3.002220843203702,0,-53.0022208432037,-21139.3438693487,-50000,59,2.2277587271607158,-21.422425857341697,0.0,0,14381.26834626233,2.1077219531880873,0,-50000,2.2277587271607158,322.0156776553527,0,322.0156776553527,0.011178255081176758,1523627913.4661188
-24.854648715041208,-0.12003677397262846,41996.413451140266,-975.1453512849588,0,2.984322344647296,0,-52.984322344647296,-21219.90200697215,-50000,60,2.2883870186092077,-20.73303436514742,0.0,0,14679.70058072706,2.1677403401744018,0,-50000,2.2883870186092077,322.0319269365474,0,322.0319269365474,0.011344671249389648,1523627913.4881377
-24.98081450975235,-0.12064667843480592,41955.38016697999,-975.0191854902477,0,2.968073063452607,0,-52.96807306345261,-21283.321771164163,-50000,61,2.3491965093839626,-19.995961789183482,0.0,0,14976.507887072321,2.2280636793918047,0,-50000,2.3491965093839626,322.04684880059773,0,322.04684880059773,0.011350631713867188,1523627913.5102015
-25.122613502355193,-0.12113282999215791,41909.34148793116,-974.8773864976448,0,2.9531511994022708,0,-52.95315119940227,-21333.81845365141,-50000,62,2.410150276394395,-19.223846934343705,0.0,0,15271.823007012548,2.2886300943878837,0,-50000,2.410150276394395,322.06063956653145,0,322.06063956653145,0.011289358139038086,1523627913.5324774
-25.273926311436412,-0.12152018200651149,41860.2631277814,-974.7260736885636,0,2.9393604334685506,0,-52.93936043346855,-21375.149757487972,-50000,63,2.471222132844361,-18.427970954463635,0.0,0,15565.759050359404,2.3493901853911394,0,-50000,2.471222132844361,322.07355523281524,0,322.07355523281524,0.010522127151489258,1523627913.5538485
-25.428398801333287,-0.12183194745322146,41810.18519417673,-974.5716011986667,0,2.926444767184762,0,-52.92644476718476,-21410.683070717507,-50000,64,2.532395513046411,-17.61847418250957,0.0,0,15858.40352707788,2.4103061591177504,0,-50000,2.532395513046411,322.0857854109344,0,322.0857854109344,0.011222124099731445,1523627913.5758917
-25.5813887736781,-0.1220893539286605,41760.59830492743,-974.4186112263219,0,2.9142145890655797,0,-52.91421458906558,-21443.292724641226,-50000,65,2.593662063688243,-16.804025583496795,0.0,0,16149.824985984438,2.4713508360820806,0,-50000,2.593662063688243,322.09752777424484,0,322.09752777424484,0.011193275451660156,1523627913.5977259
-25.728726608833767,-0.1223112276061622,41712.84076651521,-974.2712733911662,0,2.9024722257551616,0,-52.90247222575516,-21475.398106872035,-50000,66,2.6550203439935913,-15.991940964203618,0.0,0,16440.072208559955,2.5325064498851617,0,-50000,2.6550203439935913,322.1089367629081,0,322.1089367629081,0.011292695999145508,1523627913.620109
-25.86745797806543,-0.12251389410842961,41667.86061392614,-974.1325420219346,0,2.8910632370918847,0,-52.891063237091885,-21508.940433479234,-50000,67,2.716474459517818,-15.188101460630946,0.0,0,16729.178532269143,2.5937633969393765,0,-50000,2.716474459517818,322.12015425993616,0,322.12015425993616,0.010637044906616211,1523627913.6418598
-25.995284677652535,-0.12271106257844133,41626.39488960361,-974.0047153223475,0,2.8798457400638426,0,-52.87984574006384,-21545.42199458895,-50000,68,2.778032808073786,-14.397071250068421,0.0,0,17017.163106275526,2.655118928228597,0,-50000,2.778032808073786,322.1312895864265,0,322.1312895864265,0.011399507522583008,1523627913.6640687
-26.110805812855347,-0.1229138798451892,41588.89245136415,-973.8891941871447,0,2.868710413573524,0,-52.868710413573524,-21585.924471242106,-50000,69,2.839706877991621,-13.622146110146545,0.0,0,17304.03414763288,2.7165758681511916,0,-50000,2.839706877991621,322.1424331456968,0,322.1424331456968,0.011740922927856445,1523627913.6866505
-26.213227563434316,-0.12313100984042924,41555.60709211342,-973.7867724365657,0,2.8575668543031725,0,-52.85756685430317,-21631.154883602438,-50000,70,2.9015101776590564,-12.865490359759765,0.0,0,17589.790833063198,2.7781413730714064,0,-50000,2.9015101776590564,322.1536496844984,0,322.1536496844984,0.01129293441772461,1523627913.70889
-26.302398489135612,-0.12336880458764998,41526.586331268925,-973.6976015108644,0,2.8463503155015815,0,-52.84635031550158,-21681.484094132633,-50000,71,2.963457275070864,-12.128249073259731,0.0,0,17874.425864613357,2.8398257753652314,0,-50000,2.963457275070864,322.16498539469484,0,322.16498539469484,0.011116504669189453,1523627913.7306023
-26.37863064832743,-0.12363149970563247,41501.72884244954,-973.6213693516726,0,2.8350146053051617,0,-52.83501460530516,-21736.99637842053,-50000,72,3.0255629790092082,-11.410696185648153,0.0,0,18157.92732514387,2.9016415252180474,0,-50000,3.0255629790092082,322.176466790853,0,322.176466790853,0.3140268325805664,1523627914.0558302
-26.442656781107416,-0.12392145379116082,41480.798265699625,-973.5573432188926,0,2.8235332091470013,0,-52.823533209147,-21797.53491537718,-50000,73,3.087841650196,-10.712369610577884,0.0,0,18440.28064605857,2.9636022521136276,0,-50000,3.087841650196,322.1881052356682,0,322.1881052356682,0.011559247970581055,1523627914.0792718
-26.495505011186538,-0.12423939808237261,41463.46344318366,-973.5044949888135,0,2.8118947643317824,0,-52.81189476433178,-21862.74994376313,-50000,74,3.1503066500353234,-10.032215761685386,0.0,0,18721.470122491748,3.025721951154814,0,-50000,3.1503066500353234,322.1998980715113,0,322.1998980715113,0.011879920959472656,1523627914.1023805
-26.538434555560002,-0.12458469888050949,41449.31909122109,-973.46156544444,0,2.8001019284886866,0,-52.80010192848869,-21932.142879266306,-50000,75,3.212969915404656,-9.368721840001207,0.0,0,19001.480315340617,3.0880143005950687,0,-50000,3.212969915404656,322.2118319697207,0,322.2118319697207,0.011018991470336914,1523627914.1247709
-26.572843899792247,-0.12495561480958717,41437.91528640252,-973.4271561002078,0,2.78816803027928,0,-52.78816803027928,-22005.108731898334,-50000,76,3.275841654638651,-8.720043789535126,0.0,0,19280.297118368544,3.1504921079998622,0,-50000,3.275841654638651,322.223884777928,0,322.223884777928,0.010210514068603516,1523627914.145549
-26.60021018124553,-0.12534954663878883,41428.776939489675,-973.3997898187545,0,2.776115222072008,0,-52.77611522207201,-22080.97386327321,-50000,77,3.3389301513908602,-8.084120342623777,0.0,0,19557.908640575744,3.213166881319257,0,-50000,3.3389301513908602,322.2360281319691,0,322.2360281319691,0.3117029666900635,1523627914.4693518
-26.62202365967005,-0.12576327007160337,41421.42483507261,-973.37797634033,0,2.7639718680309215,0,-52.76397186803092,-22159.029928505275,-50000,78,3.402241665472304,-7.458776027308339,0.0,0,19834.305827378837,3.2760485163550586,0,-50000,3.402241665472304,322.2482292990618,0,322.2482292990618,0.011960983276367188,1523627914.4924655
-26.63974105397358,-0.12619314911724544,41415.39061637149,-973.3602589460264,0,2.7517707009382093,0,-52.75177070093821,-22238.562812084,-50000,79,3.4657804163639727,-6.841809225600201,0.0,0,20109.48289747266,3.3391450909136813,0,-50000,3.4657804163639727,322.2604531708161,0,322.2604531708161,0.011218547821044922,1523627914.5148597
-26.654742636422384,-0.12663532545029144,41410.23055883505,-973.3452573635776,0,2.739546829183894,0,-52.739546829183894,-22318.87700757205,-50000,80,3.529548636385607,-6.231066741950649,0.0,0,20383.437580391048,3.4024627536388268,0,-50000,3.529548636385607,322.272663778391,0,322.272663778391,0.01083064079284668,1523627914.5363657
-26.668302325401783,-0.12708588274678023,41405.53517114531,-973.3316976745982,0,2.7273362216089936,0,-52.727336221608994,-22399.315139675575,-50000,81,3.5935466796418227,-5.624503800724085,0.0,0,20656.17120255195,3.4660056950122167,0,-50000,3.5935466796418227,322.28482570979,0,322.28482570979,0.011050939559936523,1523627914.8593965
-26.68156403811281,-0.12754098462960606,41400.93678431221,-973.3184359618872,0,2.7151742902099727,0,-52.71517429020997,-22479.273050833097,-50000,82,3.6577731740727746,-5.020230760637311,0.0,0,20927.688631572946,3.5297761873270197,0,-50000,3.6577731740727746,322.29690518093156,0,322.29690518093156,0.0009548664093017578,1523627914.8808348
-26.69552747203511,-0.12799698674575488,41396.11411359055,-973.3044725279649,0,2.70309481906844,0,-52.70309481906844,-22558.21060842353,-50000,83,3.722225204382556,-4.416546918384157,0.0,0,21197.99811347979,3.593774680699897,0,-50000,3.722225204382556,322.3088709278333,0,322.3088709278333,0.00041794776916503906,1523627914.8920197
-26.711039920026565,-0.12845052368265897,41390.79488206796,-973.2889600799734,0,2.6911290721666887,0,-52.69112907216669,-22635.658707110782,-50000,84,3.7868985149743013,-3.811962819818021,0.0,0,21467.11102069646,3.6579999425412266,0,-50000,3.7868985149743013,322.320694832149,0,322.320694832149,0.011308908462524414,1523627914.9144886
