I_32,dif_generated_power3,dif_lambda3,dif_myu_32,dif_myu_lower_p3,dif_myu_lower_v3,dif_myu_upper_p3,dif_myu_upper_v3,dif_voltage3,generated_power3,iteration3,lambda3,modified_dif_voltage3,myu32,myu_lower_p3,myu_lower_v3,myu_upper_p3,myu_upper_v3,original_generated_power3,original_lambda3,original_voltage3,line32,voltage3,time step,current time
-26.105830508182066,-0.10392064828146808,41600.14079290157,-973.8941694918179,0,3.2381926341798817,0,-53.23819263417988,-19211.526003292052,-50000,51,1.7537638149028287,-23.226493184248454,0.0,0,11912.6111316854,1.6469134164669745,0,-50000,1.7537638149028287,321.80162645862725,0,321.80162645862725,0.011974573135375977,1523627294.4380887
-25.56169235850689,-0.1068503984358542,41774.20582399742,-974.4383076414931,0,3.198373541372746,0,-53.198373541372746,-19649.90120494391,-50000,52,1.809906389774097,-23.577764532134086,0.0,0,12232.448485822675,1.7003386156849016,0,-50000,1.809906389774097,321.8393850544209,0,321.8393850544209,0.11185288429260254,1523627294.562332
-25.113806575092212,-0.10956777408919538,41917.38793549665,-974.8861934249078,0,3.160614945579084,0,-53.160614945579084,-20040.61376033758,-50000,53,1.8671652862322043,-23.79293904114077,0.0,0,12548.509980380584,1.7551225027294994,0,-50000,1.8671652862322043,321.87474654640585,0,321.87474654640585,0.01402425765991211,1523627294.587247
-24.762558699569013,-0.11204278350270491,42029.557694735726,-975.237441300431,0,3.125253453594155,0,-53.125253453594155,-20382.16935658221,-50000,54,1.9254000558224393,-23.86669915778516,0.0,0,12861.03532574,1.811143894480852,0,-50000,1.9254000558224393,321.9075159516924,0,321.9075159516924,0.011758804321289062,1523627294.6099095
-24.505101789860078,-0.11425616134158734,42111.623554682774,-975.4948982101399,0,3.092484048307597,0,-53.0924840483076,-20674.660737850903,-50000,55,1.9844705150734419,-23.798582250259106,0.0,0,13170.28373057076,1.8682719751516457,0,-50000,1.9844705150734419,321.9375767404526,0,321.9375767404526,0.011464118957519531,1523627294.6322832
-24.336359345815026,-0.11619853992179618,42165.21144552344,-975.663640654185,0,3.0624232595474155,0,-53.062423259547415,-20919.558920450025,-50000,56,2.0442406834175846,-23.59236983959478,0.0,0,13476.526056525501,1.9263712451125437,0,-50000,2.0442406834175846,321.96490678213235,0,321.96490678213235,0.011084318161010742,1523627294.6537795
-24.249291401438313,-0.11786943830504093,42192.57915440315,-975.7507085985617,0,3.0350932178676544,0,-53.035093217867654,-21119.482660344016,-50000,57,2.1045820624471387,-23.255395183134763,0.0,0,13780.035378312266,1.9853059642650641,0,-50000,2.1045820624471387,321.98955764370584,0,321.98955764370584,0.011751174926757812,1523627294.676289
-24.23542378087916,-0.11927609818207463,42196.446617486974,-975.7645762191208,0,3.0104423562941633,0,-53.01044235629416,-21277.972302549664,-50000,58,2.165376269025852,-22.797864967260757,0.0,0,14081.079613941683,2.044944013356101,0,-50000,2.165376269025852,322.0116465264375,0,322.0116465264375,0.011704683303833008,1523627294.6989546
-24.28528393132865,-0.1204322556697508,42179.85573491082,-975.7147160686714,0,2.9883534735624835,0,-52.98835347356248,-21399.260846226527,-50000,59,2.226517014300785,-22.23216554192175,0.0,0,14379.91496129793,2.105160141190977,0,-50000,2.226517014300785,322.0313435873308,0,322.0313435873308,0.012014150619506836,1523627294.721836
-24.38881267988222,-0.12135687310980803,42146.037884197794,-975.6111873201178,0,2.9686564126691906,0,-52.96865641266919,-21488.057430663233,-50000,60,2.2879114641026796,-21.572205152894014,0.0,0,14676.78060256485,2.165838577745881,0,-50000,2.2879114641026796,322.04885993520935,0,322.04885993520935,0.01169896125793457,1523627294.7447665
-24.535749526484096,-0.1220728863567988,42098.289837339944,-975.4642504735159,0,2.95114006479065,0,-52.95114006479065,-21549.34363075639,-50000,61,2.349481017333412,-20.832792164668312,0.0,0,14971.894609043915,2.2268750209242802,0,-50000,2.349481017333412,322.0644362562023,0,322.0644362562023,0.011956214904785156,1523627294.767688
-24.715961913614137,-0.12260599640913172,42039.867659762094,-975.2840380863859,0,2.9355637437976725,0,-52.93556374379767,-21588.188982181586,-50000,62,2.4111615572825023,-20.029070292851305,0.0,0,15265.450983423681,2.2881780191288463,0,-50000,2.4111615572825023,322.07833161748846,0,322.07833161748846,0.011336088180541992,1523627294.7900524
-24.919734354326124,-0.12298353815365592,41973.893534807634,-975.0802656456739,0,2.921668382511541,0,-52.92166838251154,-21609.58782559165,-50000,63,2.4729032367841928,-19.17601744302354,0.0,0,15557.617821674836,2.3496697882056745,0,-50000,2.4729032367841928,322.090813470112,0,322.090813470112,0.011111021041870117,1523627294.8123221
-25.138002681291027,-0.12323344857851826,41903.28026736912,-974.861997318709,0,2.909186529888018,0,-52.90918652988802,-21618.31989306093,-50000,64,2.534669865050081,-18.288016016246257,0.0,0,15848.536474663637,2.4112865124949336,0,-50000,2.534669865050081,322.102148517956,0,322.102148517956,0.011347532272338867,1523627294.8342216
-25.362539932251025,-0.12338335255514732,41830.67139594949,-974.637460067749,0,2.897851482044018,0,-52.89785148204402,-21618.835640129873,-50000,65,2.5964379668790234,-17.378498016534298,0.0,0,16138.32162286804,2.4729781887725073,0,-50000,2.5964379668790234,322.11259489202575,0,322.11259489202575,0.011990070343017578,1523627294.8569927
-25.586091645021156,-0.1234597781065161,41758.39762707706,-974.4139083549788,0,2.8874051079742458,0,-52.887405107974246,-21615.16657220993,-50000,66,2.658195585656766,-16.4596659113295,0.0,0,16427.062133665466,2.5347080778257656,0,-50000,2.658195585656766,322.1223955635904,0,322.1223955635904,0.012262582778930664,1523627294.8801577
-25.802464458311647,-0.12348750783100026,41688.448337244256,-974.1975355416884,0,2.8776044364096265,0,-52.87760443640963,-21610.860040027997,-50000,67,2.7199409000568457,-15.542287801809138,0.0,0,16714.82257730643,2.5964518317412657,0,-50000,2.7199409000568457,322.13177310039765,0,322.13177310039765,0.012011051177978516,1523627294.902733
-26.006570956296287,-0.12348906831558004,41622.45718558697,-973.9934290437037,0,2.868226899602348,0,-52.86822689960235,-21608.93728337416,-50000,68,2.781680720866486,-14.635563288736641,0.0,0,17001.645267266664,2.6581963658990557,0,-50000,2.781680720866486,322.1409257282553,0,322.1409257282553,0.012057065963745117,1523627294.9260333
