I_32,delta_generated_power3,delta_lambda3,delta_voltage3,dif_generated_power3,dif_lambda3,dif_myu_32,dif_myu_lower_p3,dif_myu_lower_v3,dif_myu_upper_p3,dif_myu_upper_v3,dif_voltage3,generated_power3,iteration3,lambda3,modified_dif_voltage3,myu32,myu_lower_p3,myu_lower_v3,myu_upper_p3,myu_upper_v3,original_generated_power3,original_lambda3,original_voltage3,line32,voltage3,time step,current time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,1527072137.9070928
0,0,0.0,0.0,9,0,-1000,0,-25,-260000,-25,0,0,1,0.0,0,0,4.5,0,0,0,0,0.0,350.0,0,350.0,0.0004363059997558594,1527072147.9184227
0.0,0,0.0,0.0,4.5,0.0,-1000.0,0,-25.0,-260000,-25.0,0.0,0,2,0.0,0.0,0.0,6.75,0,0,0,0,0.0,350.0,0,350.0,0.0001842975616455078,1527072147.929094
35.71428571428555,0,0.012499999999999943,-1.7857142857142776,2.25,12499.999999999944,-964.2857142857144,0,-25.0,-260000,-25.0,0.0,0,3,0.012499999999999943,0.0,0.0,7.875,0,0,0,0,0.012499999999999943,348.2142857142857,0,348.2142857142857,0.0030012130737304688,1527072147.9457452
35.89650145772623,0,0.006217461474385797,-1.7919500152466412,1.1125,12499.674614743955,-964.1034985422738,0,-23.214285714285722,-260000,-26.785714285714278,43.975491982507094,0,4,0.01871746147438574,0.12499999999999943,0.0,8.43125,0,0,0,0,0.01871746147438574,346.4223356990391,0,346.4223356990391,0.0002753734588623047,1527072147.95698
35.956507707020364,0,0.006142261141076789,-1.7857620738775495,0.550032538525614,12456.137383446494,-964.0434922929796,0,-21.42233569903908,-260000,-28.57766430096092,44.19713369658791,0,5,0.02485972261546253,0.12499349229487809,0.0,8.706266269262807,0,0,0,0,0.02485972261546253,344.63657362516153,0,344.63657362516153,0.001811981201171875,1527072147.9695218
36.14088976889093,0,0.006161729174813026,-1.7856469457736353,0.26887400812173046,12455.472417715226,-963.8591102311091,0,-19.63657362516153,-260000,-30.36342637483847,44.056202700315396,0,6,0.031021451790275555,0.12391938834895297,0.0,8.840703273323673,0,0,0,0,0.031021451790275555,342.8509266793879,0,342.8509266793879,0.00014591217041015625,1527072147.982234
36.32947120630945,0,0.006161466505152428,-1.7856645362001586,0.1282752748860519,12455.592868855334,-963.6705287936906,0,-17.850926679387896,-260000,-32.1490733206121,44.05888454592035,0,7,0.03718291829542798,0.12323904151871093,0.0,8.904840910766698,0,0,0,0,0.03718291829542798,341.06526214318774,0,341.06526214318774,0.0021867752075195312,1527072147.994975
36.51965300906909,0,0.006160370193654514,-1.7856645043927415,0.05797617093787431,12455.585026916404,-963.4803469909309,0,-16.065262143187738,-260000,-33.93473785681226,44.066503832833234,0,8,0.0433432884890825,0.12255204424896995,0.0,8.933828996235635,0,0,0,0,0.0433432884890825,339.279597638795,0,339.279597638795,0.00014066696166992188,1527072148.0074975
36.7118144375047,0,0.006159291707238841,-1.7856633680589198,0.02282771527528297,12455.5696309467,-963.2881855624953,0,-14.279597638794996,-260000,-35.720402361205004,44.07394546595501,0,9,0.04950258019632134,0.12184296330025685,0.0,8.945242853873276,0,0,0,0,0.04950258019632134,337.4939342707361,0,337.4939342707361,0.0016350746154785156,1527072148.0202913
